"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","returns the durable winner when another worker already began publishing","PublishAttemptRepository","2026-07-22","passed","2026-07-22","","","",""
"","4","enriches workspace listing rows with product title and SKU","ListingApplicationService","2026-07-22","passed","2026-07-22","","","",""
"","1","does not refresh when workspace app credentials are missing","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","2","rejects a reconnect that races token resolution before any remote read","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","2","maps nullable columns to null","ListingMapper","2026-07-22","passed","2026-07-22","","","",""
"","2","atomically consumes a reservation only after the worker owns the publication fence","OlxPublicationQuotaRepository","2026-07-22","passed","2026-07-22","","","",""
"","2","does not enqueue a relist when the OAuth account is disconnected","ApproveHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","does not retry already-authorized relists when a later quota decision blocks","ApproveHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","43","renders using theme palette tokens in false mode","product detail redesign sections","2026-07-22","passed","2026-07-22","","","",""
"","1","forces review when the change exceeds maxAutoPriceChangePct, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-22","passed","2026-07-22","","","",""
"","1","fails closed without enqueueing when the OLX quota service is unavailable","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","parses numeric decimal prices as well as strings","ProductMapper","2026-07-22","passed","2026-07-22","","","",""
"","13","requires explicit API confirmation before creating below-cost pricing","Presentation API","2026-07-22","passed","2026-07-22","","products","",""
"","1","rejects an invalid cycleStartedAt date","OlxPublicationQuotaService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects publishing when the local flag is true but no OAuth account exists","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","serializes two users in one workspace into distinct RTK cache entries","settings API contract","2026-07-22","passed","2026-07-22","","","",""
"","73","keeps cost, price, profit, tags, updated date and edit action in card view","ProductsTable catalogue hierarchy","2026-07-22","passed","2026-07-22","","","",""
"","3","maps / to the contextual title Dashboard","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","5","reconciles terminal remote lifecycle statuses and emits one transition event","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","2","never marks a projector in the wireless-headphones category ready","ProductRecheckService","2026-07-22","passed","2026-07-22","","","",""
"","9","posts OpenAI-compatible chat completions to Hermes API Server","HermesCompletionClient","2026-07-22","passed","2026-07-22","","","",""
"","10","previews existing OLX adverts through a read-only import endpoint","Presentation API","2026-07-22","passed","2026-07-22","","marketplace OAuth","",""
"","13","PATCH /workspaces/:idB operates on the caller OWN workspace, not B","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-22","passed","2026-07-22","","","",""
"","1","forbids reverse transitions (active -> draft)","Product status transitions (forward-only)","2026-07-22","passed","2026-07-22","","","",""
"","0","uses the expected responsive mode at 1920px","MarketDesk sidebar shell contract","2026-07-22","passed","2026-07-22","","","",""
"","2","prevents the stale import failure and reloads once for a new chunk signature","installPreloadErrorRecovery","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with an unrelated node with a missing parent","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","3","finalizes an executing operation when local relinking already completed before the crash","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","9","returns app-authoritative OLX account status from the protected check endpoint","Presentation API","2026-07-22","passed","2026-07-22","","marketplace OAuth","",""
"","2","isolates quota reads by workspace and account","OlxPublicationQuotaService","2026-07-22","passed","2026-07-22","","","",""
"","14","reuses an existing operation only when immutable binding fields match","CategoryCorrectionOperationRepository","2026-07-22","passed","2026-07-22","","","",""
"","2","rejects a result if the target listing changes while checking","ProductRecheckService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects invalid mode verify-ca","resolveDatabaseSslMode","2026-07-22","passed","2026-07-22","","","",""
"","3","allows an exact, current leaf-category match","evaluateOlxCategory","2026-07-22","passed","2026-07-22","","","",""
"","2","suppresses the Hermes running indicator until the active-event query succeeds","dashboard presentation contracts","2026-07-22","passed","2026-07-22","","","",""
"","45","does not render the external link for draft listings","ListingsTable external marketplace link","2026-07-22","passed","2026-07-22","","","",""
"","1","supports quoted schema/index identifiers and escaped quotes","concurrent migration SQL parsing","2026-07-22","passed","2026-07-22","","","",""
"","7","rejects draft listing creation for a disconnected marketplace","Presentation API","2026-07-22","passed","2026-07-22","","products","",""
"","1","returns a real configured secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-22","passed","2026-07-22","","development","",""
"","5","coalesces delayed operations enqueued from the same listing generation","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","5","returns a 404 error envelope for an unknown event","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","2","uses a monotonic upsert so an in-cycle operator update cannot restore consumed units","OlxPublicationQuotaRepository","2026-07-22","passed","2026-07-22","","","",""
"","9","explains the provider status without repeating an unlabeled Active value","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","1","does not require application secrets for an internal production database","migrationPoolConfig","2026-07-22","passed","2026-07-22","","","",""
"","2","keeps valid semantic aliases usable without requiring literal word overlap","evaluateOlxCategory","2026-07-22","passed","2026-07-22","","","",""
"","1","uses the expected responsive mode at 767px","MarketDesk sidebar shell contract","2026-07-22","passed","2026-07-22","","","",""
"","1","fails closed on unknown quota before any provider effect","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","44","renders a safe external OLX link for live listings","ListingsTable external marketplace link","2026-07-22","passed","2026-07-22","","","",""
"","4","acquires and releases the per-marketplace lock","RedisMarketplaceOAuthRefreshLock","2026-07-22","passed","2026-07-22","","","",""
"","1","preserves trusted listing category evidence when OLX omits category metadata","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","2","distinguishes an unavailable message metric from a real zero","presentListing","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects returning a non-live listing with a confirmed remote identity and preserves identity","Listing lifecycle","2026-07-22","passed","2026-07-22","","","",""
"","2","bounds the dashboard card and timeline without reordering server results","dashboard presentation contracts","2026-07-22","passed","2026-07-22","","","",""
"","2","allows unrelated edits to an existing confirmed below-cost product","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","8","rejects quota override when reason is blank","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","1","does not disclose or create operations for another workspace listing","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","1","can route a guarded automatic decision to human review","HermesEvent lifecycle transitions","2026-07-22","passed","2026-07-22","","","",""
"","2","requires the live listing external id to match the captured id before standalone delist","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","2","validates description length on update","Product price / description updates","2026-07-22","passed","2026-07-22","","","",""
"","2","refreshes an expired access token and persists refresh-token rotation","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","2","does not invent a production version from malformed metadata: marketdesk-v01.10.0","resolveApplicationVersion","2026-07-22","passed","2026-07-22","","","",""
"","1","reconstructs the production OLX parent_id breadcrumb for category 1973","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","2","removes app credentials only after clearing account tokens","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","4","rejects a connection with an invalid token (CR4)","HermesLiveUpdates","2026-07-22","passed","2026-07-22","","","",""
"","4","fails closed and reports an actionable unknown decision when no quota exists","OlxPublicationQuotaService","2026-07-22","passed","2026-07-22","","","",""
"","2","stores a hash of state and consumes the context exactly once","RedisMarketplaceOAuthStateStore","2026-07-22","passed","2026-07-22","","","",""
"","1","requires confirmation when cost becomes higher than selling price","Product price / description updates","2026-07-22","passed","2026-07-22","","","",""
"","1","uses a stable product-detail identity for dynamic product routes","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","46","round-trips principal-scoped workspace, preferences, notifications, and Hermes settings","Presentation API","2026-07-22","passed","2026-07-22","","persistent settings contracts","",""
"","3","invokes navigation updates for another representative section","SettingsPage shell navigation","2026-07-22","passed","2026-07-22","","","",""
"","69","renders the typed mismatch, exact provider id/path and stale replacement state","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","2","re-evaluates a previous non-consuming block instead of replaying it forever","OlxPublicationQuotaRepository","2026-07-22","passed","2026-07-22","","","",""
"","4","maps OLX remote status expired to local status expired","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","2","clears existing account tokens when app credentials are rotated","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","19","fails closed and records a terminal audit when live taxonomy cannot be verified","ProductRecheckService","2026-07-22","passed","2026-07-22","","","",""
"","4","exchanges an authorization code using a form-encoded token request","OlxOAuthClient","2026-07-22","passed","2026-07-22","","","",""
"","1","persists a cost-price-only update through the repository boundary","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","persists product category provenance with a constrained JSONB shape in migration and schema snapshot","category correction operation migration","2026-07-22","passed","2026-07-22","","","",""
"","2","requires a typed price change for price events","HermesEvent creation invariants","2026-07-22","passed","2026-07-22","","","",""
"","1","consumes state once, persists encrypted tokens, then marks OLX connected","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","2","sends everything to pending_review","HermesDecisionEngine.determineAutonomy","2026-07-22","passed","2026-07-22","","suggest_only","",""
"","24","accepts an authed connection and binds its workspace from the token (CR4)","HermesLiveUpdates","2026-07-22","passed","2026-07-22","","","",""
"","2","treats repeated reconciled statuses as idempotent","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","7","documents manual mode as explicit-action only and removes schedules","MarketplaceSyncScheduler","2026-07-22","passed","2026-07-22","","","",""
"","2","updates editable product details including cost price, condition and category","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","4","returns only SQL files in lexical order","orderedMigrationFiles","2026-07-22","passed","2026-07-22","","","",""
"","1","marks below-cost submissions with the documented API flag","productFormModel below-cost pricing","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with a missing parent","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","serializes disconnect behind an in-flight refresh so credentials stay cleared","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects incomplete direct breadcrumb: a one-segment string","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","3","abandons and reclaims its own fence when quota becomes available on retry","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","11","fails closed for a cross-workspace trigger listing","ProductCategorySyncService","2026-07-22","passed","2026-07-22","","","",""
"","12","requires authentication and an active workspace","product image upload HTTP contract","2026-07-22","passed","2026-07-22","","","",""
"","1","auto-applies safe types only","HermesDecisionEngine.determineAutonomy","2026-07-22","passed","2026-07-22","","balanced","",""
"","2","flags duplicate remote identities as failed preview items","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","5","rejects an incomplete path","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","45","persists atomic settings, enforces tenant ownership/cascade, and scopes API-key counts","SettingsRepository on already-migrated PostgreSQL (integration)","2026-07-22","passed","2026-07-22","","","",""
"","13","reads and validates authenticated OLX quota operator contracts","Presentation API","2026-07-22","passed","2026-07-22","","marketplace OAuth","",""
"","5","fails fast for an invalid configured file-size limit","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","1","retries retryable rate-limit failures then succeeds (idempotent updateListing)","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","1","falls back to the marketplace listing id before showing a generic label","formatListingChartLabel","2026-07-22","passed","2026-07-22","","","",""
"","1","is immutable (frozen)","Money","2026-07-22","passed","2026-07-22","","","",""
"","3","uses only the persisted operation-scoped paid-risk override","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","11","serializes every canonical lifecycle status without label translation","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","1","rejects a whitespace-padded client id","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-22","passed","2026-07-22","","production","",""
"","1","rejects a client-supplied noncanonical id","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","14","returns a durable image record and uses the authenticated workspace","product image upload HTTP contract","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with a cyclic parent graph","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","does not shrink below requested height for already small charts","chartShell","2026-07-22","passed","2026-07-22","","","",""
"","1","deletes only through the authenticated workspace scope","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","2","persists failed when automatic application throws","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-22","passed","2026-07-22","","","",""
"","5","refreshes stable conflict evidence without creating a new conflict transition","Product category provenance","2026-07-22","passed","2026-07-22","","","",""
"","3","ignores CREATE INDEX CONCURRENTLY text inside line and block comments","concurrent migration SQL parsing","2026-07-22","passed","2026-07-22","","","",""
"","1","fails closed before a live publish when required OLX details are missing","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","1","forbids any transition out of sold","Product status transitions (forward-only)","2026-07-22","passed","2026-07-22","","","",""
"","2","uploads the original file as a typed raw request body","product image API requests","2026-07-22","passed","2026-07-22","","","",""
"","3","returns an empty price history for an unknown listing","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-22","passed","2026-07-22","","","",""
"","1","does not use a generic taxonomy ancestor to match an electronic scale to televisions","evaluateOlxCategory","2026-07-22","passed","2026-07-22","","","",""
"","2","uses readable product metadata instead of the internal UUID as primary chart label","formatListingChartLabel","2026-07-22","passed","2026-07-22","","","",""
"","154","resumes finalization from a durable checkpoint without re-publishing","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","2","Hermes update atomically merges only the supplied guardrail keys","WorkspaceRepository partial update SQL contracts (mocked; no PostgreSQL execution)","2026-07-22","passed","2026-07-22","","","",""
"","1","ignores DDL-shaped text after a backslash-escaped quote in an E string","concurrent migration SQL parsing","2026-07-22","passed","2026-07-22","","","",""
"","2","defines undo as applied -> reverting -> reverted","HermesEvent lifecycle transitions","2026-07-22","passed","2026-07-22","","","",""
"","2","rejects a conflicting operation returned by an idempotent create race before audit","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with a null parent on an intermediate node","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","maps supported OLX engagement counters and parses numeric strings safely","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","2","updates listing price locally and queues remote price update for live listings","ApproveHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","0","keeps index creation standalone and validates the quota constraint in a later migration","category correction operation migration","2026-07-22","passed","2026-07-22","","","",""
"","1","treats invalid OLX counter value array as unavailable","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","3","uses the marketplace account access token for OLX sync jobs","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects relisting an error listing that still references an external advert","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","denies origins outside the allowlist","createCorsOptions","2026-07-22","passed","2026-07-22","","","",""
"","25","presents eligible quota blocks as explicit fee-risk confirmation rather than a bypass","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with a noncanonical parent id","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","maps /analytics to the contextual title Analytics","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","19","keeps exact category identity and the stale blocker visible in publish review","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","7","rejects a MIME type that does not match the decoded format","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","8","rejects a message without a recipient","EmailProvider","2026-07-22","passed","2026-07-22","","","",""
"","2","refuses to publish a sold product","Listing publish rules","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects malformed detail topology: target children contradict leafness","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","treats invalid OLX counter value decimal number as unavailable","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","11","creates the workspace root, proves write/delete, and preserves legacy uploads","verifyUploadStorageWritable","2026-07-22","passed","2026-07-22","","","",""
"","15","rejects stale JWT authority when the current user is deleted","Presentation API","2026-07-22","passed","2026-07-22","","persistent settings contracts","",""
"","4","applies simultaneous price decreases when selling drops below the old cost","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","3","runs the engine and persists generated events","RunHermesUseCase","2026-07-22","passed","2026-07-22","","","",""
"","4","makes non-zero sync errors prominent and actionable","MarketplaceCard","2026-07-22","passed","2026-07-22","","","",""
"","1","detects filters independently from sort/view/page","products catalogue URL state","2026-07-22","passed","2026-07-22","","","",""
"","63","renders unavailable message metrics explicitly while preserving a real zero","ListingsTable layout","2026-07-22","passed","2026-07-22","","","",""
"","2","records retry-required sync state when a live listing account is disconnected","ApproveHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","preserves typed authentication failure without requiring ambiguous reconciliation","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects access-token resolution when the reviewed account revision changed","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects an invalid verifiedAt date","OlxPublicationQuotaService","2026-07-22","passed","2026-07-22","","","",""
"","0","returns Result.Err when access token refresh fails","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","5","rejects truncated and magic-prefix-only payloads","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","4","filters product recommendations before pagination","HermesApplicationService.listEvents","2026-07-22","passed","2026-07-22","","","",""
"","2","deletes a key","RedisCache","2026-07-22","passed","2026-07-22","","","",""
"","0","maps /settings to the contextual title Settings","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","3","returns human-readable listing identity metadata","AnalyticsApplicationService","2026-07-22","passed","2026-07-22","","","",""
"","20","PATCH /products/:idB -> 404 (no mutation)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-22","passed","2026-07-22","","","",""
"","2","publishes normally when the probe reports the listing is not yet published (CR3)","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","uses the expected responsive mode at 1199px","MarketDesk sidebar shell contract","2026-07-22","passed","2026-07-22","","","",""
"","8","fails closed when validation runs without the expected constraint","standalone delist migration replay (PostgreSQL integration)","2026-07-22","passed","2026-07-22","","","",""
"","17","GET /listings/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects relisting a live listing before quota authorization or enqueueing","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","15","exposes separate authenticated list, approve, and execute operation workflows","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","1","allows draft -> active -> attention -> sold","Product status transitions (forward-only)","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects an invalid analytics query 4","parseAnalyticsRange","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with conflicting target leaf claims","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects non-finite amounts","Money","2026-07-22","passed","2026-07-22","","","",""
"","4","does not publish status or recommendation side effects when atomic persistence rejects","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects completing a forward application as reverted","HermesEvent lifecycle transitions","2026-07-22","passed","2026-07-22","","","",""
"","1","throws when the secret is unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-22","passed","2026-07-22","","production","",""
"","1","uses the expected responsive mode at 0px","MarketDesk sidebar shell contract","2026-07-22","passed","2026-07-22","","","",""
"","9","rejects quota override when reason is too long","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","1","maps OLX remote status active to local status live","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","1","builds a single-operation quota override only after explicit valid confirmation","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","2","uses only database settings and preserves verified TLS policy","migrationPoolConfig","2026-07-22","passed","2026-07-22","","","",""
"","3","returns canonical HTTPS OLX external URLs","presentListing","2026-07-22","passed","2026-07-22","","","",""
"","1","fails an import item when the account changes at the transaction boundary","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","1","does not retain a terminal provider_rejection operation UUID","ListingsTable destructive delist action","2026-07-22","passed","2026-07-22","","","",""
"","2","rehydrates valid category provenance and rejects malformed JSONB claims","ProductMapper","2026-07-22","passed","2026-07-22","","","",""
"","28","relist rejects a sold product (invariant enforced) (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-22","passed","2026-07-22","","","",""
"","1","marks a recheck stale immediately when the saved product version changes","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","1","reconstructs a complete path from the authenticated flat taxonomy","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","31","fails closed when synchronization has no executable account binding","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","1","omits unsafe external URL not-a-url","presentListing","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects a detail parent_id that disagrees with the flat taxonomy","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","2","aborts the entire import batch with a typed stale-binding error","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","2","shows Development when release metadata is absent: undefined","resolveApplicationVersion","2026-07-22","passed","2026-07-22","","","",""
"","9","rejects quota override when confirmation is false","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","13","rejects direct relist for a draft listing even with an explicit quota override","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
