"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","wires the optional ports (price history + id generator)","buildContainer (composition root)","2026-07-12","passed","2026-07-12","","","",""
"","2","POSTs to the SendGrid API and returns the message id; reports non-stub","SendGridHttpTransport (C3 real transport)","2026-07-12","passed","2026-07-12","","","",""
"","1","rejects approving an event that is not pending_review","ApproveHermesEventUseCase","2026-07-12","passed","2026-07-12","","","",""
"","9","round-trips a Product aggregate with tags and images","PostgreSQL repositories (integration)","2026-07-12","passed","2026-07-12","","","",""
"","8","PATCH /workspaces/:idB operates on the caller OWN workspace, not B","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","2","sends everything to pending_review","HermesDecisionEngine.determineAutonomy","2026-07-12","passed","2026-07-12","","suggest_only","",""
"","11","returns 422 when approving a non-pending event","Presentation API","2026-07-12","passed","2026-07-12","","hermes","",""
"","9","maps an entry, converting null actorId to undefined","ActivityLogMapper","2026-07-12","passed","2026-07-12","","","",""
"","19","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-12","passed","2026-07-12","","","",""
"","21","creates a product then lists it back for the workspace","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","1","enqueues a publish job and logs intent when connected","PublishListingUseCase","2026-07-12","passed","2026-07-12","","","",""
"","15","posts OpenAI-compatible chat completions to Hermes API Server","HermesCompletionClient","2026-07-12","passed","2026-07-12","","","",""
"","3","maps columns, Money and child collections","ProductMapper","2026-07-12","passed","2026-07-12","","","",""
"","2","suggestPrice returns the typed PriceSuggestion shape and passes a JSON schema","HermesAI (IAIProvider)","2026-07-12","passed","2026-07-12","","","",""
"","6","GET /products/:idB/listings -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","1","allows a null change for informational photo suggestions","HermesEvent creation invariants","2026-07-12","passed","2026-07-12","","","",""
"","0","adds and subtracts same-currency amounts","Money","2026-07-12","passed","2026-07-12","","","",""
"","2","works without an event publisher","PublishListingHandler","2026-07-12","passed","2026-07-12","","","",""
"","1","works against its default stub transport with no injected client","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","20","rejects an unauthenticated connection (CR4)","HermesLiveUpdates","2026-07-12","passed","2026-07-12","","","",""
"","4","returns NOT_FOUND for an unknown listing","PublishListingUseCase","2026-07-12","passed","2026-07-12","","","",""
"","7","finalizes the listing via the injected finalizer and defers the event to it","PublishListingHandler","2026-07-12","passed","2026-07-12","","","",""
"","73","logs in with valid credentials and returns a token","Presentation API","2026-07-12","passed","2026-07-12","","auth","",""
"","1","delegates publishing to the injected broker","EventPublisher (IEventPublisher)","2026-07-12","passed","2026-07-12","","","",""
"","12","returns a 404 error envelope for an unknown event","Presentation API","2026-07-12","passed","2026-07-12","","hermes","",""
"","22","publishes a listing and finalizes it live in the store (handler fix)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","7","GET /hermes/events/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","1","uses SETEX when a positive TTL is supplied","RedisCache","2026-07-12","passed","2026-07-12","","","",""
"","6","rejects publishing when the marketplace is not connected","PublishListingUseCase","2026-07-12","passed","2026-07-12","","","",""
"","1","returns an empty price history for an unknown listing","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-12","passed","2026-07-12","","","",""
"","1","coerces string timestamps to Date","AuthUserMapper","2026-07-12","passed","2026-07-12","","","",""
"","1","computes fractional change (a 20% drop)","Money","2026-07-12","passed","2026-07-12","","","",""
"","1","suggestPrice falls back to current price / low confidence on unparseable output","HermesAI (IAIProvider)","2026-07-12","passed","2026-07-12","","","",""
"","13","populates every required AppDeps field","buildContainer (composition root)","2026-07-12","passed","2026-07-12","","","",""
"","1","maps a connected marketplace","MarketplaceMapper","2026-07-12","passed","2026-07-12","","","",""
"","2","throws a clear error when the Hermes request times out","HermesCompletionClient","2026-07-12","passed","2026-07-12","","","",""
"","4","applies a pending price change: updates product, records history and marks applied","ApproveHermesEventUseCase","2026-07-12","passed","2026-07-12","","","",""
"","1","persists Hermes events and queries pending review","PostgreSQL repositories (integration)","2026-07-12","passed","2026-07-12","","","",""
"","0","refuses cross-currency arithmetic","Money","2026-07-12","passed","2026-07-12","","","",""
"","1","retries retryable rate-limit failures then succeeds (idempotent updateListing)","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","10","rejects a message without a recipient","EmailProvider","2026-07-12","passed","2026-07-12","","","",""
"","1","warns and falls back to stub when only SMTP_URL is set (no silent delivery)","createEmailProvider factory (C3)","2026-07-12","passed","2026-07-12","","","",""
"","1","requires an external listing id","Listing publish rules","2026-07-12","passed","2026-07-12","","","",""
"","1","sends via the injected client and returns the message id","TelegramBot","2026-07-12","passed","2026-07-12","","","",""
"","1","allows draft -> active -> attention -> sold","Product status transitions (forward-only)","2026-07-12","passed","2026-07-12","","","",""
"","1","approves a pending event and transitions to applied","HermesEvent approval rules","2026-07-12","passed","2026-07-12","","","",""
"","26","resolves the adapter by key and returns its sync results","SyncMarketplaceHandler","2026-07-12","passed","2026-07-12","","","",""
"","6","forces review when the new margin is below minMarginFloor, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-12","passed","2026-07-12","","","",""
"","2","auto-applies a within-guardrail price change under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-12","passed","2026-07-12","","","",""
"","7","normalizes a null workspace_id","AuthUserMapper","2026-07-12","passed","2026-07-12","","","",""
"","1","creates and reads back a user (workspace-less)","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-12","passed","2026-07-12","","","",""
"","1","returns a real configured secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","development","",""
"","25","PATCH /products/:idB -> 404 (no mutation)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","1","allows sellingPrice below costPrice when allowBelowCost is set (bulk-edit)","Product invariants","2026-07-12","passed","2026-07-12","","","",""
"","28","relist rejects a sold product (invariant enforced) (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","5","returns [] for sync with no ids without calling the transport","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","14","approves a pending Hermes event and applies the change (verify applied)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","24","accepts an authed connection and binds its workspace from the token (CR4)","HermesLiveUpdates","2026-07-12","passed","2026-07-12","","","",""
"","1","maps a live listing with all fields","ListingMapper","2026-07-12","passed","2026-07-12","","","",""
"","16","GET /workspaces/:idB returns the caller OWN workspace (A)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","2","auto-applies a safe info suggestion under full_auto and persists events","HermesDecisionEngine.run","2026-07-12","passed","2026-07-12","","","",""
"","8","returns 401 when unauthenticated","Presentation API","2026-07-12","passed","2026-07-12","","products","",""
"","1","reports stubbed=false when a real (non-stub) transport is used","EmailProvider","2026-07-12","passed","2026-07-12","","","",""
"","1","maps nullable columns to null","ListingMapper","2026-07-12","passed","2026-07-12","","","",""
"","7","PATCH /listings/:idB (price) -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","1","normalizes 404 to MarketplaceNotFoundError","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","0","suggestPrice tolerates JSON wrapped in a fenced code block","HermesAI (IAIProvider)","2026-07-12","passed","2026-07-12","","","",""
"","1","maps a disconnected marketplace with null lastSync","MarketplaceMapper","2026-07-12","passed","2026-07-12","","","",""
"","0","does not fall back to a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","development","",""
"","1","round-trips a Marketplace and Listing, and finds expiring listings","PostgreSQL repositories (integration)","2026-07-12","passed","2026-07-12","","","",""
"","0","multiplies by a scalar","Money","2026-07-12","passed","2026-07-12","","","",""
"","1","maps a price event with typed proposed change","EventMapper","2026-07-12","passed","2026-07-12","","","",""
"","1","stubs quietly when no email credentials are configured","createEmailProvider factory (C3)","2026-07-12","passed","2026-07-12","","","",""
"","3","exposes lifecycle handles and a resolving shutdown()","buildContainer (composition root)","2026-07-12","passed","2026-07-12","","","",""
"","2","throws when no chatId is provided or configured","TelegramBot","2026-07-12","passed","2026-07-12","","","",""
"","7","POST /listings/:idB/publish -> 404 (no cross-tenant publish)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","5","on retry with an already-published listing, finalizes WITHOUT calling adapter.publish again (CR2/CR3)","PublishListingHandler","2026-07-12","passed","2026-07-12","","","",""
"","1","returns NOT_FOUND for an unknown event","ApproveHermesEventUseCase","2026-07-12","passed","2026-07-12","","","",""
"","10","throws when a successful Hermes response has no assistant content","HermesCompletionClient","2026-07-12","passed","2026-07-12","","","",""
"","10","returns a VALIDATION_ERROR envelope with field details on invalid create","Presentation API","2026-07-12","passed","2026-07-12","","products","",""
"","1","refuses to publish a sold product","Listing publish rules","2026-07-12","passed","2026-07-12","","","",""
"","0","rejects non-finite amounts","Money","2026-07-12","passed","2026-07-12","","","",""
"","1","does NOT retry publish on a 5xx failure (no duplicate POST)","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","2","publishes when marketplace connected and product not sold","Listing publish rules","2026-07-12","passed","2026-07-12","","","",""
"","8","throws when the secret is unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","production","",""
"","8","creates a product and returns 201 with the success envelope","Presentation API","2026-07-12","passed","2026-07-12","","products","",""
"","4","creates a product, persists it and emits an event (happy path)","CreateProductUseCase","2026-07-12","passed","2026-07-12","","","",""
"","1","fails when the workspace does not exist","CreateProductUseCase","2026-07-12","passed","2026-07-12","","","",""
"","2","gives up after exhausting retries and throws the rate-limit error (updateListing)","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","4","rejects sellingPrice below costPrice by default","Product invariants","2026-07-12","passed","2026-07-12","","","",""
"","1","exposes generated events as presented views via the application service","RunHermesUseCase","2026-07-12","passed","2026-07-12","","","",""
"","0","throws when the secret is still a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","production","",""
"","1","is true for price drops greater than 20%","HermesEvent requiresHumanReview","2026-07-12","passed","2026-07-12","","","",""
"","1","parses numeric decimal prices as well as strings","ProductMapper","2026-07-12","passed","2026-07-12","","","",""
"","7","returns a 404 envelope for unknown /api routes","Presentation API","2026-07-12","passed","2026-07-12","","unmatched routes","",""
"","1","requires a typed price change for price events","HermesEvent creation invariants","2026-07-12","passed","2026-07-12","","","",""
"","1","exposes a functioning WS event subscriber fed by the broker","buildContainer (composition root)","2026-07-12","passed","2026-07-12","","","",""
"","1","rejects a duplicate SKU with a conflict","CreateProductUseCase","2026-07-12","passed","2026-07-12","","","",""
"","1","is true for critical competitor price detections","HermesEvent requiresHumanReview","2026-07-12","passed","2026-07-12","","","",""
"","0","is false for small price drops","HermesEvent requiresHumanReview","2026-07-12","passed","2026-07-12","","","",""
"","2","maps snake_case columns to the AuthUserRecord shape","AuthUserMapper","2026-07-12","passed","2026-07-12","","","",""
"","2","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-12","passed","2026-07-12","","","",""
"","1","records activity log entries (append-only)","PostgreSQL repositories (integration)","2026-07-12","passed","2026-07-12","","","",""
"","0","rejects a description shorter than 20 chars","Product invariants","2026-07-12","passed","2026-07-12","","","",""
"","0","returns null (treats as miss) on corrupt JSON","RedisCache","2026-07-12","passed","2026-07-12","","","",""
"","3","XADDs the event to the per-aggregate stream with flattened fields","RedisEventBroker","2026-07-12","passed","2026-07-12","","","",""
"","10","rejects invalid credentials with a 401 error envelope","Presentation API","2026-07-12","passed","2026-07-12","","auth","",""
"","0","compares amounts and reports equality","Money","2026-07-12","passed","2026-07-12","","","",""
"","30","relist performs an actual republish (not a no-op) and finalizes live (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","10","POST /hermes/events/:idB/approve -> 404 (event untouched)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","7","publishes normally when the probe reports the listing is not yet published (CR3)","PublishListingHandler","2026-07-12","passed","2026-07-12","","","",""
"","1","detects expiry from a past expiresAt","Listing lifecycle","2026-07-12","passed","2026-07-12","","","",""
"","1","sends a Hermes session key only when request scope is provided","HermesCompletionClient","2026-07-12","passed","2026-07-12","","","",""
"","1","rejects a negative selling price","Product invariants","2026-07-12","passed","2026-07-12","","","",""
"","2","persists fetched stats onto listings and records the marketplace sync (C5)","SyncMarketplaceHandler","2026-07-12","passed","2026-07-12","","","",""
"","17","runs Hermes for the workspace (endpoint returns 202)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-12","passed","2026-07-12","","","",""
"","1","cannot approve twice","HermesEvent approval rules","2026-07-12","passed","2026-07-12","","","",""
"","3","runs the engine and persists generated events","RunHermesUseCase","2026-07-12","passed","2026-07-12","","","",""
"","0","returns null on a miss","RedisCache","2026-07-12","passed","2026-07-12","","","",""
"","4","creates the olx adapter with a matching key","MarketplaceAdapterFactory","2026-07-12","passed","2026-07-12","","","",""
"","0","forbids reverse transitions (active -> draft)","Product status transitions (forward-only)","2026-07-12","passed","2026-07-12","","","",""
"","0","rejects a description longer than 2000 chars","Product invariants","2026-07-12","passed","2026-07-12","","","",""
"","2","fails validation when the description is too short","CreateProductUseCase","2026-07-12","passed","2026-07-12","","","",""
"","0","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","production","",""
"","12","forbids any transition out of sold","Product status transitions (forward-only)","2026-07-12","passed","2026-07-12","","","",""
"","1","expires a live listing and relists it","Listing lifecycle","2026-07-12","passed","2026-07-12","","","",""
"","0","dismisses a pending event","HermesEvent approval rules","2026-07-12","passed","2026-07-12","","","",""
"","1","throws when the secret is an empty string","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-12","passed","2026-07-12","","production","",""
"","1","deletes a key","RedisCache","2026-07-12","passed","2026-07-12","","","",""
"","1","refuses to publish to a disconnected marketplace","Listing publish rules","2026-07-12","passed","2026-07-12","","","",""
"","1","maps a synced OLX ad to the domain SyncedListing shape","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","1","throws (never claims delivered) on a non-2xx SendGrid response","SendGridHttpTransport (C3 real transport)","2026-07-12","passed","2026-07-12","","","",""
"","0","creates the facebook adapter with a matching key","MarketplaceAdapterFactory","2026-07-12","passed","2026-07-12","","","",""
"","8","returns the §18 paginated envelope on list","Presentation API","2026-07-12","passed","2026-07-12","","products","",""
"","1","creates the vinted adapter with a matching key","MarketplaceAdapterFactory","2026-07-12","passed","2026-07-12","","","",""
"","6","GET /marketplaces/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-12","passed","2026-07-12","","","",""
"","3","creates from a major-unit decimal and exposes minor units","Money","2026-07-12","passed","2026-07-12","","","",""
"","1","reports supported vs unsupported keys","MarketplaceAdapterFactory","2026-07-12","passed","2026-07-12","","","",""
"","1","auto-applies safe types only","HermesDecisionEngine.determineAutonomy","2026-07-12","passed","2026-07-12","","balanced","",""
"","1","throws (does NOT report success) when finalization fails after a successful publish (CR3)","PublishListingHandler","2026-07-12","passed","2026-07-12","","","",""
"","1","canPublish is true while not sold","Product status transitions (forward-only)","2026-07-12","passed","2026-07-12","","","",""
"","63","does not deliver events for a different workspace (CR5)","HermesLiveUpdates","2026-07-12","passed","2026-07-12","","","",""
"","19","propagates a Hermes-run failure through the job handler (C2)","buildContainer (composition root)","2026-07-12","passed","2026-07-12","","","",""
"","1","forces review when the change exceeds maxAutoPriceChangePct, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-12","passed","2026-07-12","","","",""
"","1","routes non-safe types to review","HermesDecisionEngine.determineAutonomy","2026-07-12","passed","2026-07-12","","balanced","",""
"","10","maps domain input to the OLX ad payload and returns the external id","OLXAdapter","2026-07-12","passed","2026-07-12","","","",""
"","1","passesGuardrails honours per-action master switches","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-12","passed","2026-07-12","","","",""
