"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","rejects a non-leaf category","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","clears existing account tokens when app credentials are rotated","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","2","uses the marketplace account access token for real OLX update jobs","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects malformed detail topology: a non-boolean leaf claim","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","preserves the last message value and marks it stale on a thread metadata failure","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","fails closed for malformed executable concurrent DDL","concurrent migration SQL parsing","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects relisting a live listing before quota authorization or enqueueing","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","allows standalone delist audit rows without weakening the listing or workspace foreign keys","category correction operation migration","2026-07-22","passed","2026-07-22","","","",""
"","1","blocks stale taxonomy category metadata","evaluateOlxCategory","2026-07-22","passed","2026-07-22","","","",""
"","154","round-trips a Marketplace and Listing, and finds expiring listings","PostgreSQL repositories (integration)","2026-07-22","passed","2026-07-22","","","",""
"","1","allows relisting a recoverable expired listing","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","dismisses authoritatively when recommendation provenance timestamping fails","DismissHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","11","reads and validates authenticated OLX quota operator contracts","Presentation API","2026-07-22","passed","2026-07-22","","marketplace OAuth","",""
"","1","refuses to publish a sold product","Listing publish rules","2026-07-22","passed","2026-07-22","","","",""
"","1","does not treat wildcard config as a credentialed wildcard origin","createCorsOptions","2026-07-22","passed","2026-07-22","","","",""
"","2","removes the dialog close handler while a protected mutation is in flight","Modal close lock","2026-07-22","passed","2026-07-22","","","",""
"","6","re-evaluates a previous non-consuming block instead of replaying it forever","OlxPublicationQuotaRepository","2026-07-22","passed","2026-07-22","","","",""
"","2","invokes navigation updates for another representative section","SettingsPage shell navigation","2026-07-22","passed","2026-07-22","","","",""
"","2","round-trips a versioned workspace/user-scoped draft","product wizard draft persistence","2026-07-22","passed","2026-07-22","","","",""
"","1","keeps index creation standalone and validates the quota constraint in a later migration","category correction operation migration","2026-07-22","passed","2026-07-22","","","",""
"","8","does not claim a fence or consume quota when local transport policy rejects preflight","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","defaults to plaintext outside production for ergonomic local and test use","resolveDatabaseSslMode","2026-07-22","passed","2026-07-22","","","",""
"","1","neutralizes spreadsheet formula input @SUM(1,1)","products catalogue export and identity helpers","2026-07-22","passed","2026-07-22","","","",""
"","1","coalesces concurrent full-taxonomy requests and reuses the validated graph","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","accepts supported files while enforcing remaining photo capacity","ProductImageUploader helpers","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects invalid form values and removes discarded drafts","product wizard draft persistence","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects flat taxonomy with an unrelated child with a malformed parent id","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","3","round-trips OAuth credentials without storing plaintext","AesGcmCredentialVault","2026-07-22","passed","2026-07-22","","","",""
"","6","fails closed for a cross-workspace trigger listing","ProductCategorySyncService","2026-07-22","passed","2026-07-22","","","",""
"","2","requires the live listing external id to match the captured id before standalone delist","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","1","returns NOT_FOUND for an unknown event","ApproveHermesEventUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","works without an event publisher","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","persists failed when automatic application throws","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-22","passed","2026-07-22","","","",""
"","4","replays standalone delist audit when the first write fails but the operation persisted","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","1","accepts below-cost creation with explicit confirmation","Product invariants","2026-07-22","passed","2026-07-22","","","",""
"","1","returns an empty string when XADD yields null","RedisEventBroker","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects malformed detail topology: both path and nested parent representations","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects an invalid verifiedAt date","OlxPublicationQuota","2026-07-22","passed","2026-07-22","","","",""
"","2","delists once, records zero restored quota, and replays the terminal result idempotently","CategoryCorrectionOperationService","2026-07-22","passed","2026-07-22","","","",""
"","2","does not consume quota when another operation owns the listing fence","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","1","parses numeric decimal prices as well as strings","ProductMapper","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects invalid repository patch 4","normalizeWorkspacePatch","2026-07-22","passed","2026-07-22","","","",""
"","29","publishes a listing and finalizes it live in the store (handler fix)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-22","passed","2026-07-22","","","",""
"","1","moves keyboard selection in both directions and wraps at the result boundaries","global command palette","2026-07-22","passed","2026-07-22","","","",""
"","7","GET /workspaces/:idB returns the caller OWN workspace (A)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-22","passed","2026-07-22","","","",""
"","1","keeps product category conflicts pending-review and dismiss-only","HermesEvent lifecycle transitions","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects a missing production mode: """"","resolveDatabaseSslMode","2026-07-22","passed","2026-07-22","","","",""
"","2","updates editable product details including cost price, condition and category","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","falls back from invalid URL values and maps tabs to real API statuses","products catalogue URL state","2026-07-22","passed","2026-07-22","","","",""
"","1","accepts explicit confirmation on below-cost updates","Product price / description updates","2026-07-22","passed","2026-07-22","","","",""
"","2","uses a transaction-scoped locked re-read before applying an ordinary update","UpdateProductUseCase","2026-07-22","passed","2026-07-22","","","",""
"","0","gives up after exhausting retries and throws the rate-limit error (updateListing)","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","3","round-trips a typed value with the configured key prefix","RedisCache","2026-07-22","passed","2026-07-22","","","",""
"","2","passes remote status and hosted images from publish results to the finalizer","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","14","preserves Hermes creativity and listing-seo enabled state across profile updates","Presentation API","2026-07-22","passed","2026-07-22","","persistent settings contracts","",""
"","1","rejects flat taxonomy with a cyclic parent graph","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","2","builds only product-scoped analysis requests for an explicit product","Hermes frontend API contract","2026-07-22","passed","2026-07-22","","","",""
"","2","rejects a missing production mode: "" ""","resolveDatabaseSslMode","2026-07-22","passed","2026-07-22","","","",""
"","3","labels sync mode, explains modes, and hides unsupported realtime selection","MarketplaceCard","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects non-UUID image ids before touching storage","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","2","returns canonical HTTPS OLX external URLs","presentListing","2026-07-22","passed","2026-07-22","","","",""
"","0","removes app credentials only after clearing account tokens","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","12","supports dryRun on the publish endpoint without publishing","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","1","serializes disconnect behind an in-flight refresh so credentials stay cleared","MarketplaceOAuthService","2026-07-22","passed","2026-07-22","","","",""
"","1","normalizes a null workspace_id","AuthUserMapper","2026-07-22","passed","2026-07-22","","","",""
"","2","re-publishes an explicitly requested relist even when the listing is currently live","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","5","returns 422 when approving a non-pending event","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","1","blocks an obvious semantic mismatch before quota authorization or queueing","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects invalid mode true","resolveDatabaseSslMode","2026-07-22","passed","2026-07-22","","","",""
"","1","wires the optional ports (price history + id generator)","buildContainer (composition root)","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects invalid repository patch 5","normalizeWorkspacePatch","2026-07-22","passed","2026-07-22","","","",""
"","2","refreshes an existing advert when only the conversations metric changed","MarketplaceImportService","2026-07-22","passed","2026-07-22","","","",""
"","1","neutralizes spreadsheet formula input =HYPERLINK(""https://example.test"")","products catalogue export and identity helpers","2026-07-22","passed","2026-07-22","","","",""
"","4","refreshes stable conflict evidence without creating a new conflict transition","Product category provenance","2026-07-22","passed","2026-07-22","","","",""
"","1","returns a newer durable listing generation without inserting a stale operation","PublishAttemptRepository","2026-07-22","passed","2026-07-22","","","",""
"","1","creates a stable two-word fallback initial","products catalogue export and identity helpers","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects marketplaces outside the requested workspace before enqueueing","SyncMarketplaceUseCase","2026-07-22","passed","2026-07-22","","","",""
"","2","hydrates an explicit persisted server preference into UI state without a write effect","theme preference semantics","2026-07-22","passed","2026-07-22","","","",""
"","3","does not invent a production version from malformed metadata: marketdesk-v0.10.0-rc.1","resolveApplicationVersion","2026-07-22","passed","2026-07-22","","","",""
"","2","maps persistence rows without changing the encrypted credential envelope","MarketplaceAccountRepository","2026-07-22","passed","2026-07-22","","","",""
"","115","rejects an unknown email with the same 401 envelope (S6 constant-time path)","Presentation API","2026-07-22","passed","2026-07-22","","auth","",""
"","2","resolves system against the browser preference and preserves explicit modes","theme preference semantics","2026-07-22","passed","2026-07-22","","","",""
"","2","maps / to the contextual title Dashboard","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","1","allows relisting a recoverable error listing","PublishListingUseCase","2026-07-22","passed","2026-07-22","","","",""
"","7","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-22","passed","2026-07-22","","","",""
"","6","dismisses a pending event without requiring an explicit JSON body","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","1","throws when the secret is unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-22","passed","2026-07-22","","production","",""
"","1","keeps pending and not-yet-synced provider states internally consistent","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","0","normalizes 401 to MarketplaceAuthenticationError","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","2","auto-applies a within-guardrail price change under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-22","passed","2026-07-22","","","",""
"","7","returns typed standalone delist failure metadata to the API client","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","0","maps OLX remote status moderation to local status live","OLXAdapter","2026-07-22","passed","2026-07-22","","","",""
"","1","uses a monotonic upsert so an in-cycle operator update cannot restore consumed units","OlxPublicationQuotaRepository","2026-07-22","passed","2026-07-22","","","",""
"","2","runs the engine and persists generated events","RunHermesUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","creates one deterministic hourly repeatable job for connected marketplaces","MarketplaceSyncScheduler","2026-07-22","passed","2026-07-22","","","",""
"","2","distinguishes unavailable conversation/message metrics from real zeroes","presentListing","2026-07-22","passed","2026-07-22","","","",""
"","2","fails closed when the job provider key differs from the persisted marketplace","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","7","imports selected OLX adverts only after an explicit import request","Presentation API","2026-07-22","passed","2026-07-22","","marketplace OAuth","",""
"","0","maps /products to the contextual title Products","canonical MarketDesk shell contract","2026-07-22","passed","2026-07-22","","","",""
"","3","deletes only an image in the requested workspace","FilesystemProductImageStorage","2026-07-22","passed","2026-07-22","","","",""
"","9","serializes every canonical lifecycle status without label translation","Presentation API","2026-07-22","passed","2026-07-22","","hermes","",""
"","2","recognizes both macOS and cross-platform shortcuts","global command palette","2026-07-22","passed","2026-07-22","","","",""
"","1","allows zero draft prices and selling price equal to cost","Product invariants","2026-07-22","passed","2026-07-22","","","",""
"","1","on retry with an already-published listing, finalizes WITHOUT calling adapter.publish again (CR2/CR3)","PublishListingHandler","2026-07-22","passed","2026-07-22","","","",""
"","3","uses explicit non-leaf status when an optional children array is empty","OlxTaxonomyResolver","2026-07-22","passed","2026-07-22","","","",""
"","2","preserves concurrent independent preference patches","InMemorySettingsRepository atomic semantics","2026-07-22","passed","2026-07-22","","","",""
"","1","records structured failed listing-seo provenance without sensitive payloads","RunHermesUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-22","passed","2026-07-22","","","",""
"","6","rejects quota override when reason is blank","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","1","marks a recheck stale immediately when the saved product version changes","ListingDetailsPage presentation","2026-07-22","passed","2026-07-22","","","",""
"","85","cleans up provisioned workspace and marketplace if user creation fails","Presentation API","2026-07-22","passed","2026-07-22","","auth","",""
"","1","throws when no chatId is provided or configured","TelegramBot","2026-07-22","passed","2026-07-22","","","",""
"","1","resolves current marketplace listing ids when a scheduled sync job has an empty payload","SyncMarketplaceHandler","2026-07-22","passed","2026-07-22","","","",""
"","2","rejects an invalid analytics query 1","parseAnalyticsRange","2026-07-22","passed","2026-07-22","","","",""
"","12","rejects quota override when reason is too long","Presentation API","2026-07-22","passed","2026-07-22","","listings","",""
"","1","preserves blank imported cost prices through edit submission","productFormModel below-cost pricing","2026-07-22","passed","2026-07-22","","","",""
"","1","enriches workspace listing rows with product title and SKU","ListingApplicationService","2026-07-22","passed","2026-07-22","","","",""
"","12","rejects stale JWT settings and legacy workspace authority after reassignment","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-22","passed","2026-07-22","","","",""
"","1","rejects unsupported and oversized image data through distinct validation paths","ProductImageUploadService","2026-07-22","passed","2026-07-22","","","",""
"","0","rejects a product outside the authenticated workspace","RunHermesUseCase","2026-07-22","passed","2026-07-22","","","",""
"","1","forces review when autoAdjustPricing is disabled, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-22","passed","2026-07-22","","","",""
"","11","requires explicit API confirmation before creating below-cost pricing","Presentation API","2026-07-22","passed","2026-07-22","","products","",""
