"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","returns a safe 413 envelope before buffering an oversized image","product image upload HTTP contract","2026-07-17","passed","2026-07-17","","","",""
"","1","maps OLX remote status active to local status live","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","1","keeps suggestions pending under suggest_only","HermesDecisionEngine.run","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects invalid configured value 12abc","positiveInt","2026-07-17","passed","2026-07-17","","","",""
"","1","reports supported vs unsupported keys","MarketplaceAdapterFactory","2026-07-17","passed","2026-07-17","","","",""
"","9","previews existing OLX adverts through a read-only import endpoint","Presentation API","2026-07-17","passed","2026-07-17","","marketplace OAuth","",""
"","1","rejects an invalid cycleStartedAt date","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","9","starts OLX OAuth from an authenticated workspace without marking local success","Presentation API","2026-07-17","passed","2026-07-17","","marketplace OAuth","",""
"","13","returns the §18 paginated envelope on list","Presentation API","2026-07-17","passed","2026-07-17","","products","",""
"","2","releases the fence on a local preflight failure before quota consumption or provider dispatch","CategoryCorrectionOperationService","2026-07-17","passed","2026-07-17","","","",""
"","1","does not fall back to a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-17","passed","2026-07-17","","development","",""
"","7","validates empty photo-first AI product draft requests","Presentation API","2026-07-17","passed","2026-07-17","","products","",""
"","68","delivers nothing to a client with no bound workspace — fail closed (CR5)","HermesLiveUpdates","2026-07-17","passed","2026-07-17","","","",""
"","2","forwards an operation-scoped override and queues exactly one publication","PublishListingUseCase","2026-07-17","passed","2026-07-17","","","",""
"","1","allows same-origin/server-to-server requests with no Origin header","createCorsOptions","2026-07-17","passed","2026-07-17","","","",""
"","5","propagates a Hermes-run failure through the job handler (C2)","buildContainer (composition root)","2026-07-17","passed","2026-07-17","","","",""
"","1","bounds account quota history in SQL","OlxPublicationQuotaRepository","2026-07-17","passed","2026-07-17","","","",""
"","2","re-evaluates a previous non-consuming block instead of replaying it forever","OlxPublicationQuotaRepository","2026-07-17","passed","2026-07-17","","","",""
"","17","refuses real publish when only the broad category map is available","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","1","passes remote status and hosted images from publish results to the finalizer","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","treats invalid OLX counter value decimal number as unavailable","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","2","marks below-cost submissions with the documented API flag","productFormModel below-cost pricing","2026-07-17","passed","2026-07-17","","","",""
"","2","keeps a recovered provider checkpoint out of the retryable quota-denial path","CategoryCorrectionOperationService","2026-07-17","passed","2026-07-17","","","",""
"","2","keeps product category conflicts pending-review and dismiss-only","HermesEvent lifecycle transitions","2026-07-17","passed","2026-07-17","","","",""
"","31","renders product title and SKU before marketplace metadata","ListingsTable product identity","2026-07-17","passed","2026-07-17","","","",""
"","20","returns publish preview without publishing or enqueueing","Presentation API","2026-07-17","passed","2026-07-17","","listings","",""
"","10","GET /marketplaces/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-17","passed","2026-07-17","","","",""
"","1","preserves the graph evidence timestamp when serving a cache hit","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","1","accepts supported files while enforcing remaining photo capacity","ProductImageUploader helpers","2026-07-17","passed","2026-07-17","","","",""
"","2","retries checkpointed publish and optimistic sync jobs with exponential backoff","buildContainer (composition root)","2026-07-17","passed","2026-07-17","","","",""
"","1","omits unsafe external URL not-a-url","presentListing","2026-07-17","passed","2026-07-17","","","",""
"","7","fails closed when the required migration bundle has no SQL files","orderedMigrationFiles","2026-07-17","passed","2026-07-17","","","",""
"","1","treats invalid OLX counter value array as unavailable","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","2","persists listing evidence and product reconciliation through one atomic callback","SyncMarketplaceHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects invalid configured value 9007199254740992","positiveInt","2026-07-17","passed","2026-07-17","","","",""
"","1","ignores DDL-shaped text after a backslash-escaped quote in an E string","concurrent migration SQL parsing","2026-07-17","passed","2026-07-17","","","",""
"","1","maps OLX remote status removed to local status expired","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","7","does not claim a fence or consume quota when local transport policy rejects preflight","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","9","maps concurrent duplicate listing persistence to a conflict response","Presentation API","2026-07-17","passed","2026-07-17","","products","",""
"","32","rejects incomplete direct breadcrumb: a one-segment array","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","1","expires a live listing and relists it","Listing lifecycle","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects flat taxonomy with an intermediate node without parent_id","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","1","creates and reads back a user (workspace-less)","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-17","passed","2026-07-17","","","",""
"","2","does not expose provider bodies or client secrets in token errors","OlxOAuthClient","2026-07-17","passed","2026-07-17","","","",""
"","3","applies simultaneous price decreases when selling drops below the old cost","UpdateProductUseCase","2026-07-17","passed","2026-07-17","","","",""
"","1","omits canonical external URLs for draft listings","presentListing","2026-07-17","passed","2026-07-17","","","",""
"","4","rejects non-canonical timestamp in persisted category provenance","ProductMapper","2026-07-17","passed","2026-07-17","","","",""
"","22","approves a pending Hermes event and applies the change (verify applied)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects name/path mismatch in persisted category provenance","ProductMapper","2026-07-17","passed","2026-07-17","","","",""
"","6","renews the owned lease before it expires","RedisMarketplaceOAuthRefreshLock","2026-07-17","passed","2026-07-17","","","",""
"","5","stores a fully decoded image/png image in the authenticated workspace","ProductImageUploadService","2026-07-17","passed","2026-07-17","","","",""
"","1","shows Development when release metadata is absent: undefined","resolveApplicationVersion","2026-07-17","passed","2026-07-17","","","",""
"","1","centers the full-size preview without stretching it across both axes","ListingDetailsPage presentation","2026-07-17","passed","2026-07-17","","","",""
"","1","enriches workspace listing rows with product title and SKU","ListingApplicationService","2026-07-17","passed","2026-07-17","","","",""
"","24","accepts an authed connection and binds its workspace from the token (CR4)","HermesLiveUpdates","2026-07-17","passed","2026-07-17","","","",""
"","1","removes schedules for disconnected marketplaces even when mode is hourly","MarketplaceSyncScheduler","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects invalid mode true","resolveDatabaseSslMode","2026-07-17","passed","2026-07-17","","","",""
"","1","releases the listing-level active guard after finalization","PublishAttemptRepository","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects a client-supplied noncanonical id","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","7","fails closed for a cross-workspace trigger listing","ProductCategorySyncService","2026-07-17","passed","2026-07-17","","","",""
"","2","flags duplicate remote identities as failed preview items","MarketplaceImportService","2026-07-17","passed","2026-07-17","","","",""
"","9","rejects quota override when confirmation is false","Presentation API","2026-07-17","passed","2026-07-17","","listings","",""
"","2","generateTitle falls back to the product name on empty model output","HermesAI (IAIProvider)","2026-07-17","passed","2026-07-17","","","",""
"","2","exchanges an authorization code using a form-encoded token request","OlxOAuthClient","2026-07-17","passed","2026-07-17","","","",""
"","1","shows the installed release version in the About block","SettingsPage shell navigation","2026-07-17","passed","2026-07-17","","","",""
"","9","does not expose an override when the quota guard itself is unavailable","Presentation API","2026-07-17","passed","2026-07-17","","listings","",""
"","5","builds an authorization URL with state and the registered redirect URI","OlxOAuthClient","2026-07-17","passed","2026-07-17","","","",""
"","2","refreshes an expired access token and persists refresh-token rotation","MarketplaceOAuthService","2026-07-17","passed","2026-07-17","","","",""
"","16","rejects quota override when reason is too short","Presentation API","2026-07-17","passed","2026-07-17","","listings","",""
"","153","resumes finalization from a durable checkpoint without re-publishing","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects unsafe external URLs from OLX responses instead of guessing links","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","0","treats invalid OLX counter value decimal string as unavailable","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","1","auto-applies normal suggestions","HermesDecisionEngine.determineAutonomy","2026-07-17","passed","2026-07-17","","full_auto","",""
"","4","does not unlink a pre-existing path when exclusive probe creation fails","verifyUploadStorageWritable","2026-07-17","passed","2026-07-17","","","",""
"","3","rejects malformed detail topology: a nested parent asserted as leaf","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects malformed migration DB port 0","migrationPoolConfig","2026-07-17","passed","2026-07-17","","","",""
"","2","auto-applies a safe info suggestion under full_auto and persists events","HermesDecisionEngine.run","2026-07-17","passed","2026-07-17","","","",""
"","3","does not consume quota when another operation owns the listing fence","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","checks a cost-only partial update against the persisted selling price","UpdateProductUseCase","2026-07-17","passed","2026-07-17","","","",""
"","2","falls back to the marketplace listing id before showing a generic label","formatListingChartLabel","2026-07-17","passed","2026-07-17","","","",""
"","1","computes fractional change (a 20% drop)","Money","2026-07-17","passed","2026-07-17","","","",""
"","2","round-trips a Marketplace and Listing, and finds expiring listings","PostgreSQL repositories (integration)","2026-07-17","passed","2026-07-17","","","",""
"","3","fails fast for an invalid configured file-size limit","ProductImageUploadService","2026-07-17","passed","2026-07-17","","","",""
"","10","rejects duplicate listing creation for the same marketplace","Presentation API","2026-07-17","passed","2026-07-17","","products","",""
"","7","fails closed when the configured key is missing or malformed","AesGcmCredentialVault","2026-07-17","passed","2026-07-17","","","",""
"","4","reserves a free unit without consuming it before the publication fence","OlxPublicationQuotaRepository","2026-07-17","passed","2026-07-17","","","",""
"","4","maps columns, Money and child collections","ProductMapper","2026-07-17","passed","2026-07-17","","","",""
"","2","throws a clear error when the Hermes request times out","HermesCompletionClient","2026-07-17","passed","2026-07-17","","","",""
"","3","allows already imported adverts with partial remote data to be refreshed","MarketplaceImportService","2026-07-17","passed","2026-07-17","","","",""
"","4","returns human-readable listing identity metadata","AnalyticsApplicationService","2026-07-17","passed","2026-07-17","","","",""
"","12","rejects an unauthenticated connection (CR4)","HermesLiveUpdates","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects an invalid verifiedAt date","OlxPublicationQuota","2026-07-17","passed","2026-07-17","","","",""
"","3","marks only non-empty wizard state as meaningful","product wizard draft persistence","2026-07-17","passed","2026-07-17","","","",""
"","1","enables a local connection only after a matching authoritative check","ProductWizardForm authoritative marketplace readiness","2026-07-17","passed","2026-07-17","","","",""
"","0","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-17","passed","2026-07-17","","","",""
"","1","maps OLX remote status moderation to local status live","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","3","fails closed and reports an actionable unknown decision when no quota exists","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","2","POSTs to the SendGrid API and returns the message id; reports non-stub","SendGridHttpTransport (C3 real transport)","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects a MIME type that does not match the decoded format","ProductImageUploadService","2026-07-17","passed","2026-07-17","","","",""
"","8","approves a pending event (happy path)","Presentation API","2026-07-17","passed","2026-07-17","","hermes","",""
"","1","forces review when the change exceeds maxAutoPriceChangePct, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-17","passed","2026-07-17","","","",""
"","10","POST /listings/:idB/publish -> 404 (no cross-tenant publish)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-17","passed","2026-07-17","","","",""
"","0","validates description length on update","Product price / description updates","2026-07-17","passed","2026-07-17","","","",""
"","2","preserves existing engagement counters when OLX reports a metric as unavailable","SyncMarketplaceHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","finalizes the listing via the injected finalizer and defers the event to it","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","2","records activity log entries (append-only)","PostgreSQL repositories (integration)","2026-07-17","passed","2026-07-17","","","",""
"","1","auto-applies safe types only","HermesDecisionEngine.determineAutonomy","2026-07-17","passed","2026-07-17","","balanced","",""
"","2","uses a transaction-scoped locked re-read before applying an ordinary update","UpdateProductUseCase","2026-07-17","passed","2026-07-17","","","",""
"","1","is false for small price drops","HermesEvent requiresHumanReview","2026-07-17","passed","2026-07-17","","","",""
"","6","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-17","passed","2026-07-17","","","",""
"","1","maps a synced OLX ad without metrics as unavailable rather than zero","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","1","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-17","passed","2026-07-17","","production","",""
"","1","creates the ebay adapter with a matching key","MarketplaceAdapterFactory","2026-07-17","passed","2026-07-17","","","",""
"","3","preserves useful non-secret connection failure fields","safeErrorDetails","2026-07-17","passed","2026-07-17","","","",""
"","1","maps /products to the contextual title Products","canonical MarketDesk shell contract","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects completing an undo as applied","HermesEvent lifecycle transitions","2026-07-17","passed","2026-07-17","","","",""
"","2","blocks unverified quota without an override","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","1","returns a configured positive integer or the fallback","positiveInt","2026-07-17","passed","2026-07-17","","","",""
"","11","requires at least one photo before leaving Photos","ProductWizardForm required-step validation","2026-07-17","passed","2026-07-17","","","",""
"","2","reconstructs the production OLX parent_id breadcrumb for category 1973","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","16","returns a 404 envelope for unknown /api routes","Presentation API","2026-07-17","passed","2026-07-17","","unmatched routes","",""
"","1","coerces string timestamps to Date","AuthUserMapper","2026-07-17","passed","2026-07-17","","","",""
"","13","classifies missing configuration as a configuration error","OlxOAuthClient","2026-07-17","passed","2026-07-17","","","",""
"","24","relist rejects a sold product (invariant enforced) (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-17","passed","2026-07-17","","","",""
"","1","updates listing price locally and queues remote price update for live listings","ApproveHermesEventUseCase","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects invalid mode require","resolveDatabaseSslMode","2026-07-17","passed","2026-07-17","","","",""
"","1","blocks exhausted quota without an override","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","8","keeps pending and not-yet-synced provider states internally consistent","ListingDetailsPage presentation","2026-07-17","passed","2026-07-17","","","",""
"","1","canPublish is true while not sold","Product status transitions (forward-only)","2026-07-17","passed","2026-07-17","","","",""
"","7","renders the unchanged current category and every exact candidate source","product category conflict review","2026-07-17","passed","2026-07-17","","","",""
"","1","maps OLX remote status expired to local status expired","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","8","requires authentication and an active workspace","product image upload HTTP contract","2026-07-17","passed","2026-07-17","","","",""
"","1","works against its default stub transport with no injected client","OLXAdapter","2026-07-17","passed","2026-07-17","","","",""
"","1","throws when the secret is an empty string","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-17","passed","2026-07-17","","production","",""
"","8","fails closed for PostgreSQL-invalid schema-qualified index names","concurrent migration SQL parsing","2026-07-17","passed","2026-07-17","","","",""
"","1","requires a category before leaving Category","ProductWizardForm required-step validation","2026-07-17","passed","2026-07-17","","","",""
"","1","records an override without consumption when no quota row exists","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects contradictory parent_id values inside a nested detail breadcrumb","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","1","queues marketplace updates for approved title changes on live listings","ApproveHermesEventUseCase","2026-07-17","passed","2026-07-17","","","",""
"","2","does not resurrect credentials when the account changes before refresh persistence","MarketplaceOAuthService","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects incomplete direct breadcrumb: a one-segment string","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","4","starts OLX OAuth without marking the marketplace connected","MarketplaceOAuthService","2026-07-17","passed","2026-07-17","","","",""
"","66","does not render a detached metrics legend below populated rows","ListingsTable layout","2026-07-17","passed","2026-07-17","","","",""
"","1","distinguishes an unavailable message metric from a real zero","presentListing","2026-07-17","passed","2026-07-17","","","",""
"","1","blocks unknown leaf category metadata","evaluateOlxCategory","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects an invalid staleAt date","OlxPublicationQuota","2026-07-17","passed","2026-07-17","","","",""
"","62","returns the running artifact version publicly without Git metadata","Presentation API","2026-07-17","passed","2026-07-17","","application information","",""
"","7","dismisses a pending event without requiring an explicit JSON body","Presentation API","2026-07-17","passed","2026-07-17","","hermes","",""
"","17","builds a read-only preview using account-scoped OLX credentials","MarketplaceImportService","2026-07-17","passed","2026-07-17","","","",""
"","2","redacts overlapping sensitive values from longest to shortest","safeErrorDetails","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects flat taxonomy with a missing parent","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects flat taxonomy with an unrelated child with a malformed parent id","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","5","consumes state once, persists encrypted tokens, then marks OLX connected","MarketplaceOAuthService","2026-07-17","passed","2026-07-17","","","",""
"","2","marks messages unavailable when the OLX advert is missing","SyncMarketplaceHandler","2026-07-17","passed","2026-07-17","","","",""
"","2","returns the eBay stub adapter whose operations reject as not implemented","MarketplaceAdapterFactory","2026-07-17","passed","2026-07-17","","","",""
"","13","DELETE /products/:idB -> 404 (no delete)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects sellingPrice below costPrice without explicit confirmation","Product invariants","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects future evidence in persisted category provenance","ProductMapper","2026-07-17","passed","2026-07-17","","","",""
"","2","makes non-zero sync errors prominent and actionable","MarketplaceCard","2026-07-17","passed","2026-07-17","","","",""
"","1","coalesces delayed operations enqueued from the same listing generation","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","is true for critical competitor price detections","HermesEvent requiresHumanReview","2026-07-17","passed","2026-07-17","","","",""
"","1","uses non-success colors for failed and ended remote states","ListingDetailsPage presentation","2026-07-17","passed","2026-07-17","","","",""
"","1","fails closed for malformed executable concurrent DDL","concurrent migration SQL parsing","2026-07-17","passed","2026-07-17","","","",""
"","3","does not remove app credentials when account token clearing fails","MarketplaceOAuthService","2026-07-17","passed","2026-07-17","","","",""
"","7","rejects realtime mode until verified provider webhooks exist","MarketplaceSyncScheduler","2026-07-17","passed","2026-07-17","","","",""
"","1","resolves void even though the broker returns an id","EventPublisher (IEventPublisher)","2026-07-17","passed","2026-07-17","","","",""
"","1","forbids reverse transitions (active -> draft)","Product status transitions (forward-only)","2026-07-17","passed","2026-07-17","","","",""
"","1","does not invent a production version from malformed metadata: hermes-marketdesk-v0.10.0-rc.1","resolveApplicationVersion","2026-07-17","passed","2026-07-17","","","",""
"","1","does not invent a production version from malformed metadata: v0.10.0","resolveApplicationVersion","2026-07-17","passed","2026-07-17","","","",""
"","1","routes non-safe types to review","HermesDecisionEngine.determineAutonomy","2026-07-17","passed","2026-07-17","","balanced","",""
"","4","returns only SQL files in lexical order","orderedMigrationFiles","2026-07-17","passed","2026-07-17","","","",""
"","8","accepts the provider callback without a bearer token and returns the API envelope","Presentation API","2026-07-17","passed","2026-07-17","","marketplace OAuth","",""
"","1","maps columns, coerces DECIMAL strings to numbers and ISO-serializes the date","PriceHistoryMapper","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects unsupported and oversized image data through distinct validation paths","ProductImageUploadService","2026-07-17","passed","2026-07-17","","","",""
"","1","falls back to the product brand for unknown routes","canonical MarketDesk shell contract","2026-07-17","passed","2026-07-17","","","",""
"","5","delists once, records zero restored quota, and replays the terminal result idempotently","CategoryCorrectionOperationService","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects a mismatched provider id","OlxTaxonomyResolver","2026-07-17","passed","2026-07-17","","","",""
"","2","rejects an invalid cycleStartedAt date","OlxPublicationQuota","2026-07-17","passed","2026-07-17","","","",""
"","1","redacts configured secrets from every emitted string field","safeErrorDetails","2026-07-17","passed","2026-07-17","","","",""
"","7","replaces the legacy non-null recreate target constraint before imports can create unresolved operations","OLX category correction migrations","2026-07-17","passed","2026-07-17","","","",""
"","17","writes an opaque image below a hashed workspace directory","FilesystemProductImageStorage","2026-07-17","passed","2026-07-17","","","",""
"","0","deletes a key","RedisCache","2026-07-17","passed","2026-07-17","","","",""
"","1","maps /hermes to the contextual title Hermes AI","canonical MarketDesk shell contract","2026-07-17","passed","2026-07-17","","","",""
"","2","redacts connection strings and configured secrets from messages","safeErrorDetails","2026-07-17","passed","2026-07-17","","","",""
"","2","multiplies by a scalar","Money","2026-07-17","passed","2026-07-17","","","",""
"","1","creates the vinted adapter with a matching key","MarketplaceAdapterFactory","2026-07-17","passed","2026-07-17","","","",""
"","13","exposes lifecycle handles and a resolving shutdown()","buildContainer (composition root)","2026-07-17","passed","2026-07-17","","","",""
"","2","throws when no chatId is provided or configured","TelegramBot","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects missing CORS_ORIGIN in production","createCorsOptions","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects marketplaces outside the requested workspace before enqueueing","SyncMarketplaceUseCase","2026-07-17","passed","2026-07-17","","","",""
"","2","preserves the last message value and marks it stale on a partial statistics failure","SyncMarketplaceHandler","2026-07-17","passed","2026-07-17","","","",""
"","104","retries transient token and finalization work without repeating publish","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects an invalid staleAt date","OlxPublicationQuotaService","2026-07-17","passed","2026-07-17","","","",""
"","1","shows only pending Hermes recommendations for the current product","ListingDetailsPage presentation","2026-07-17","passed","2026-07-17","","","",""
"","4","suggestPrice tolerates JSON wrapped in a fenced code block","HermesAI (IAIProvider)","2026-07-17","passed","2026-07-17","","","",""
"","2","records a marketplace sync error and rethrows when the adapter fails (C5)","SyncMarketplaceHandler","2026-07-17","passed","2026-07-17","","","",""
"","6","throws (does NOT report success) when finalization fails after a successful publish (CR3)","PublishListingHandler","2026-07-17","passed","2026-07-17","","","",""
"","2","auto-applies a within-guardrail price change under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-17","passed","2026-07-17","","","",""
"","8","returns 422 when approving a non-pending event","Presentation API","2026-07-17","passed","2026-07-17","","hermes","",""
"","1","omits unsafe external URL http://www.olx.pl/d/oferta/camera-123","presentListing","2026-07-17","passed","2026-07-17","","","",""
"","1","requires confirmation when cost becomes higher than selling price","Product price / description updates","2026-07-17","passed","2026-07-17","","","",""
"","1","rejects a description longer than 2000 chars","Product invariants","2026-07-17","passed","2026-07-17","","","",""
"","2","preserves correction audit rows across ordinary event, listing, and marketplace retention","OLX category correction migrations","2026-07-17","passed","2026-07-17","","","",""
"","1","analyzeListing clamps the score and returns string suggestions","HermesAI (IAIProvider)","2026-07-17","passed","2026-07-17","","","",""
