"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","allows sellingPrice below costPrice when allowBelowCost is set (bulk-edit)","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","4","maps a connected marketplace","MarketplaceMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","gives up after exhausting retries and throws the rate-limit error (updateListing)","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","4","rejects publishing when the marketplace is not connected","PublishListingUseCase","2026-07-13","passed","2026-07-13","","","",""
"","8","DELETE /products/:idB -> 404 (no delete)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","1","throws a clear error when the Hermes request times out","HermesCompletionClient","2026-07-13","passed","2026-07-13","","","",""
"","1","creates the allegro adapter with a matching key","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","21","approves a pending Hermes event and applies the change (verify applied)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-13","passed","2026-07-13","","","",""
"","1","does NOT retry publish on a 5xx failure (no duplicate POST)","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","1","returns the eBay stub adapter whose operations reject as not implemented","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","2","creates the olx adapter with a matching key","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","4","maps a price event with typed proposed change","EventMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","auto-applies a within-guardrail price change under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-13","passed","2026-07-13","","","",""
"","7","GET /hermes/events/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","18","approves a pending event (happy path)","Presentation API","2026-07-13","passed","2026-07-13","","hermes","",""
"","2","maps a null old_price to undefined and a null reason to undefined","PriceHistoryMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects sellingPrice below costPrice by default","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","1","keeps actorId when present and null metadata becomes undefined","ActivityLogMapper","2026-07-13","passed","2026-07-13","","","",""
"","67","does not deliver events for a different workspace (CR5)","HermesLiveUpdates","2026-07-13","passed","2026-07-13","","","",""
"","1","cannot dismiss an applied event","HermesEvent approval rules","2026-07-13","passed","2026-07-13","","","",""
"","1","resolves void even though the broker returns an id","EventPublisher (IEventPublisher)","2026-07-13","passed","2026-07-13","","","",""
"","1","returns NOT_FOUND for an unknown listing","PublishListingUseCase","2026-07-13","passed","2026-07-13","","","",""
"","4","XADDs the event to the per-aggregate stream with flattened fields","RedisEventBroker","2026-07-13","passed","2026-07-13","","","",""
"","2","populates every required AppDeps field","buildContainer (composition root)","2026-07-13","passed","2026-07-13","","","",""
"","4","round-trips a Marketplace and Listing, and finds expiring listings","PostgreSQL repositories (integration)","2026-07-13","passed","2026-07-13","","","",""
"","8","throws when the secret is unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-13","passed","2026-07-13","","production","",""
"","1","creates the vinted adapter with a matching key","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","1","works against its default stub transport with no injected client","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","2","publishes when marketplace connected and product not sold","Listing publish rules","2026-07-13","passed","2026-07-13","","","",""
"","1","refuses to publish to a disconnected marketplace","Listing publish rules","2026-07-13","passed","2026-07-13","","","",""
"","1","creates the facebook adapter with a matching key","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects a description shorter than 20 chars","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","7","throws a redacted high-level error when Hermes returns an error response","HermesCompletionClient","2026-07-13","passed","2026-07-13","","","",""
"","1","adds and subtracts same-currency amounts","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","fails when the workspace is missing","RunHermesUseCase","2026-07-13","passed","2026-07-13","","","",""
"","3","sends through the injected transport, applying the default from address","EmailProvider","2026-07-13","passed","2026-07-13","","","",""
"","4","persists fetched stats onto listings and records the marketplace sync (C5)","SyncMarketplaceHandler","2026-07-13","passed","2026-07-13","","","",""
"","3","delegates publishing to the injected broker","EventPublisher (IEventPublisher)","2026-07-13","passed","2026-07-13","","","",""
"","85","logs in and returns the current principal via /auth/me","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-13","passed","2026-07-13","","","",""
"","8","returns a 404 envelope for unknown /api routes","Presentation API","2026-07-13","passed","2026-07-13","","unmatched routes","",""
"","1","detects expiry from a past expiresAt","Listing lifecycle","2026-07-13","passed","2026-07-13","","","",""
"","1","compares amounts and reports equality","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","is true for price drops greater than 20%","HermesEvent requiresHumanReview","2026-07-13","passed","2026-07-13","","","",""
"","2","throws (never claims delivered) on a non-2xx SendGrid response","SendGridHttpTransport (C3 real transport)","2026-07-13","passed","2026-07-13","","","",""
"","5","propagates a Hermes-run failure through the job handler (C2)","buildContainer (composition root)","2026-07-13","passed","2026-07-13","","","",""
"","2","POSTs to the SendGrid API and returns the message id; reports non-stub","SendGridHttpTransport (C3 real transport)","2026-07-13","passed","2026-07-13","","","",""
"","13","resolves the adapter by key and returns its sync results","SyncMarketplaceHandler","2026-07-13","passed","2026-07-13","","","",""
"","2","creates from a major-unit decimal and exposes minor units","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","uses SETEX when a positive TTL is supplied","RedisCache","2026-07-13","passed","2026-07-13","","","",""
"","2","publishes normally when the probe reports the listing is not yet published (CR3)","PublishListingHandler","2026-07-13","passed","2026-07-13","","","",""
"","1","requires an external listing id","Listing publish rules","2026-07-13","passed","2026-07-13","","","",""
"","1","exposes a functioning WS event subscriber fed by the broker","buildContainer (composition root)","2026-07-13","passed","2026-07-13","","","",""
"","1","creates and reads back a user (workspace-less)","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-13","passed","2026-07-13","","","",""
"","3","returns an empty price history for an unknown listing","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-13","passed","2026-07-13","","","",""
"","1","refuses cross-currency arithmetic","Money","2026-07-13","passed","2026-07-13","","","",""
"","2","sends via the injected client and returns the message id","TelegramBot","2026-07-13","passed","2026-07-13","","","",""
"","2","works without an event publisher","PublishListingHandler","2026-07-13","passed","2026-07-13","","","",""
"","1","normalizes a null workspace_id","AuthUserMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","maps columns, coerces DECIMAL strings to numbers and ISO-serializes the date","PriceHistoryMapper","2026-07-13","passed","2026-07-13","","","",""
"","0","computes fractional change (a 20% drop)","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","wires the optional ports (price history + id generator)","buildContainer (composition root)","2026-07-13","passed","2026-07-13","","","",""
"","2","generateTitle returns a cleaned single-line title and includes marketplace context","HermesAI (IAIProvider)","2026-07-13","passed","2026-07-13","","","",""
"","9","rejects a message without a recipient","EmailProvider","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects non-finite amounts","Money","2026-07-13","passed","2026-07-13","","","",""
"","2","creates a product, persists it and emits an event (happy path)","CreateProductUseCase","2026-07-13","passed","2026-07-13","","","",""
"","2","normalizes 401 to MarketplaceAuthenticationError","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects a negative selling price","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","7","GET /listings/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","2","creates a valid product with default draft status","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","21","relist rejects a sold product (invariant enforced) (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-13","passed","2026-07-13","","","",""
"","2","runs the injected engine and emits a completion event","HermesRunHandler","2026-07-13","passed","2026-07-13","","","",""
"","7","maps columns, Money and child collections","ProductMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","accepts a below-cost update when explicitly allowed","Product price / description updates","2026-07-13","passed","2026-07-13","","","",""
"","1","retries retryable rate-limit failures then succeeds (idempotent updateListing)","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","1","refuses to publish a sold product","Listing publish rules","2026-07-13","passed","2026-07-13","","","",""
"","10","PATCH /listings/:idB (price) -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","5","validates description length on update","Product price / description updates","2026-07-13","passed","2026-07-13","","","",""
"","8","GET /marketplaces/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","2","auto-applies a safe info suggestion under full_auto and persists events","HermesDecisionEngine.run","2026-07-13","passed","2026-07-13","","","",""
"","1","is true for critical competitor price detections","HermesEvent requiresHumanReview","2026-07-13","passed","2026-07-13","","","",""
"","8","POST /listings/:idB/publish -> 404 (no cross-tenant publish)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","1","returns a clearly-marked dev-only value when unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-13","passed","2026-07-13","","development","",""
"","22","records a marketplace sync error and rethrows when the adapter fails (C5)","SyncMarketplaceHandler","2026-07-13","passed","2026-07-13","","","",""
"","2","creates a valid price event as pending_review by default","HermesEvent creation invariants","2026-07-13","passed","2026-07-13","","","",""
"","1","stubs quietly when no email credentials are configured","createEmailProvider factory (C3)","2026-07-13","passed","2026-07-13","","","",""
"","20","runs Hermes for the workspace (endpoint returns 202)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-13","passed","2026-07-13","","","",""
"","1","forces review when autoAdjustPricing is disabled, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-13","passed","2026-07-13","","","",""
"","136","rejects an unknown email with the same 401 envelope (S6 constant-time path)","Presentation API","2026-07-13","passed","2026-07-13","","auth","",""
"","1","approves a pending event and transitions to applied","HermesEvent approval rules","2026-07-13","passed","2026-07-13","","","",""
"","83","logs in with valid credentials and returns a token","Presentation API","2026-07-13","passed","2026-07-13","","auth","",""
"","1","returns NOT_FOUND for an unknown event","ApproveHermesEventUseCase","2026-07-13","passed","2026-07-13","","","",""
"","6","GET /products/:idB/listings -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","0","is immutable (frozen)","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","returns a real configured secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-13","passed","2026-07-13","","development","",""
"","1","cannot approve twice","HermesEvent approval rules","2026-07-13","passed","2026-07-13","","","",""
"","8","PATCH /workspaces/:idB operates on the caller OWN workspace, not B","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","1","returns an empty string when XADD yields null","RedisEventBroker","2026-07-13","passed","2026-07-13","","","",""
"","2","round-trips a Product aggregate with tags and images","PostgreSQL repositories (integration)","2026-07-13","passed","2026-07-13","","","",""
"","11","POST /hermes/events/:idB/approve -> 404 (event untouched)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","3","passesGuardrails honours per-action master switches","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-13","passed","2026-07-13","","","",""
"","1","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-13","passed","2026-07-13","","","",""
"","9","returns a 404 error envelope for an unknown event","Presentation API","2026-07-13","passed","2026-07-13","","hermes","",""
"","2","maps snake_case columns to the AuthUserRecord shape","AuthUserMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","reports supported vs unsupported keys","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","2","throws (does NOT report success) when finalization fails after a successful publish (CR3)","PublishListingHandler","2026-07-13","passed","2026-07-13","","","",""
"","2","persists Hermes events and queries pending review","PostgreSQL repositories (integration)","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects invalid currency codes","Money","2026-07-13","passed","2026-07-13","","","",""
"","1","finalizes the listing via the injected finalizer and defers the event to it","PublishListingHandler","2026-07-13","passed","2026-07-13","","","",""
"","3","rejects a connection with an invalid token (CR4)","HermesLiveUpdates","2026-07-13","passed","2026-07-13","","","",""
"","1","returns [] for sync with no ids without calling the transport","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","1","sends a Hermes session key only when request scope is provided","HermesCompletionClient","2026-07-13","passed","2026-07-13","","","",""
"","1","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-13","passed","2026-07-13","","production","",""
"","7","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-13","passed","2026-07-13","","","",""
"","2","maps domain input to the OLX ad payload and returns the external id","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","1","still routes critical competitor price detections to review","HermesDecisionEngine.determineAutonomy","2026-07-13","passed","2026-07-13","","full_auto","",""
"","0","multiplies by a scalar","Money","2026-07-13","passed","2026-07-13","","","",""
"","10","GET /workspaces/:idB returns the caller OWN workspace (A)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-13","passed","2026-07-13","","","",""
"","1","normalizes 404 to MarketplaceNotFoundError","OLXAdapter","2026-07-13","passed","2026-07-13","","","",""
"","2","maps a live listing with all fields","ListingMapper","2026-07-13","passed","2026-07-13","","","",""
"","1","rejects a description longer than 2000 chars","Product invariants","2026-07-13","passed","2026-07-13","","","",""
"","2","maps nullable columns to null","ListingMapper","2026-07-13","passed","2026-07-13","","","",""
"","3","throws when no chatId is provided or configured","TelegramBot","2026-07-13","passed","2026-07-13","","","",""
"","1","fails validation when the description is too short","CreateProductUseCase","2026-07-13","passed","2026-07-13","","","",""
"","14","returns 422 when approving a non-pending event","Presentation API","2026-07-13","passed","2026-07-13","","hermes","",""
"","1","generateTitle falls back to the product name on empty model output","HermesAI (IAIProvider)","2026-07-13","passed","2026-07-13","","","",""
"","6","expires a live listing and relists it","Listing lifecycle","2026-07-13","passed","2026-07-13","","","",""
"","3","runs the engine and persists generated events","RunHermesUseCase","2026-07-13","passed","2026-07-13","","","",""
