"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","maps persistence rows without changing the encrypted credential envelope","MarketplaceAccountRepository","2026-07-16","passed","2026-07-16","","","",""
"","1","cannot dismiss an applied event","HermesEvent approval rules","2026-07-16","passed","2026-07-16","","","",""
"","1","flags duplicate remote identities as failed preview items","MarketplaceImportService","2026-07-16","passed","2026-07-16","","","",""
"","2","throws a clear error when the Hermes request times out","HermesCompletionClient","2026-07-16","passed","2026-07-16","","","",""
"","1","does not retry already-authorized relists when a later quota decision blocks","ApproveHermesEventUseCase","2026-07-16","passed","2026-07-16","","","",""
"","1","returns item-level failed preview entries for unmappable discovered adverts","MarketplaceImportService","2026-07-16","passed","2026-07-16","","","",""
"","2","maps a synced OLX ad without metrics as unavailable rather than zero","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","returns a clearly-marked dev-only value when unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-16","passed","2026-07-16","","development","",""
"","1","maps OLX remote status expired to local status expired","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","marks below-cost submissions with the documented API flag","productFormModel below-cost pricing","2026-07-16","passed","2026-07-16","","","",""
"","2","suggestPrice falls back to current price / low confidence on unparseable output","HermesAI (IAIProvider)","2026-07-16","passed","2026-07-16","","","",""
"","2","serializes concurrent writes so quota checks cannot race in one app process","FilesystemProductImageStorage","2026-07-16","passed","2026-07-16","","","",""
"","3","does not resurrect credentials when the account changes before refresh persistence","MarketplaceOAuthService","2026-07-16","passed","2026-07-16","","","",""
"","1","treats omitted selection as import all and explicit empty selection as import none","MarketplaceImportService","2026-07-16","passed","2026-07-16","","","",""
"","2","keeps date inputs controlled and forwards updates","AnalyticsDateRangeControls","2026-07-16","passed","2026-07-16","","","",""
"","1","accepts the legacy allowBelowCost flag without changing below-cost behaviour","Product invariants","2026-07-16","passed","2026-07-16","","","",""
"","5","requires a typed price change for price events","HermesEvent creation invariants","2026-07-16","passed","2026-07-16","","","",""
"","8","returns a durable image record and uses the authenticated workspace","product image upload HTTP contract","2026-07-16","passed","2026-07-16","","","",""
"","1","refuses to publish to a disconnected marketplace","Listing publish rules","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects an invalid staleAt date","OlxPublicationQuotaService","2026-07-16","passed","2026-07-16","","","",""
"","2","throws when a successful Hermes response is not JSON","HermesCompletionClient","2026-07-16","passed","2026-07-16","","","",""
"","1","allows a null change for informational photo suggestions","HermesEvent creation invariants","2026-07-16","passed","2026-07-16","","","",""
"","16","builds an Express app from the resolved deps without throwing","buildContainer (composition root)","2026-07-16","passed","2026-07-16","","","",""
"","11","validates empty photo-first AI product draft requests","Presentation API","2026-07-16","passed","2026-07-16","","products","",""
"","1","auto-applies a safe info suggestion under full_auto and persists events","HermesDecisionEngine.run","2026-07-16","passed","2026-07-16","","","",""
"","2","rejects invalid configured value 0","positiveInt","2026-07-16","passed","2026-07-16","","","",""
"","2","round-trips a Product aggregate with tags and images","PostgreSQL repositories (integration)","2026-07-16","passed","2026-07-16","","","",""
"","1","publishes normally when the probe reports the listing is not yet published (CR3)","PublishListingHandler","2026-07-16","passed","2026-07-16","","","",""
"","1","keeps Listings routable but out of primary PRD navigation","canonical MarketDesk shell contract","2026-07-16","passed","2026-07-16","","","",""
"","5","marks General as the default active section and exposes section captions","SettingsPage shell navigation","2026-07-16","passed","2026-07-16","","","",""
"","5","serializes concurrent attempts so only one consumes the final free unit","OlxPublicationQuotaService","2026-07-16","passed","2026-07-16","","","",""
"","3","does not refresh when workspace app credentials are missing","MarketplaceOAuthService","2026-07-16","passed","2026-07-16","","","",""
"","1","round-trips a typed value with the configured key prefix","RedisCache","2026-07-16","passed","2026-07-16","","","",""
"","7","deletes through the authenticated workspace and reports missing images","product image upload HTTP contract","2026-07-16","passed","2026-07-16","","","",""
"","1","treats invalid OLX counter value negative number as unavailable","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","6","keeps unsupported realtime visible but disabled if returned by the API","MarketplaceCard","2026-07-16","passed","2026-07-16","","","",""
"","1","enqueues a publish job and logs intent when connected","PublishListingUseCase","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects an invalid cycleEndsAt date","OlxPublicationQuota","2026-07-16","passed","2026-07-16","","","",""
"","1","maps OLX remote status rejected to local status error","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","3","round-trips OAuth credentials without storing plaintext","AesGcmCredentialVault","2026-07-16","passed","2026-07-16","","","",""
"","1","formats and stringifies","Money","2026-07-16","passed","2026-07-16","","","",""
"","8","previews existing OLX adverts through a read-only import endpoint","Presentation API","2026-07-16","passed","2026-07-16","","marketplace OAuth","",""
"","3","maps columns, Money and child collections","ProductMapper","2026-07-16","passed","2026-07-16","","","",""
"","38","renders a safe external OLX link for live listings","ListingsTable external marketplace link","2026-07-16","passed","2026-07-16","","","",""
"","0","maps /settings to the contextual title Settings","canonical MarketDesk shell contract","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects an invalid cycleStartedAt date","OlxPublicationQuotaService","2026-07-16","passed","2026-07-16","","","",""
"","1","creates a product with an intentional below-cost selling price","CreateProductUseCase","2026-07-16","passed","2026-07-16","","","",""
"","1","returns NOT_FOUND for an unknown listing","PublishListingUseCase","2026-07-16","passed","2026-07-16","","","",""
"","3","builds a read-only preview using account-scoped OLX credentials","MarketplaceImportService","2026-07-16","passed","2026-07-16","","","",""
"","2","removes schedules for disconnected marketplaces even when mode is hourly","MarketplaceSyncScheduler","2026-07-16","passed","2026-07-16","","","",""
"","2","maps OLX remote status active to local status live","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects blank photo values and more than twelve photos","ProductWizardForm required-step validation","2026-07-16","passed","2026-07-16","","","",""
"","0","maps columns, coerces DECIMAL strings to numbers and ISO-serializes the date","PriceHistoryMapper","2026-07-16","passed","2026-07-16","","","",""
"","2","does not let an unlock error replace a successful operation result","RedisMarketplaceOAuthRefreshLock","2026-07-16","passed","2026-07-16","","","",""
"","7","fails closed when the configured key is missing or malformed","AesGcmCredentialVault","2026-07-16","passed","2026-07-16","","","",""
"","1","returns canonical HTTPS OLX external URLs","presentListing","2026-07-16","passed","2026-07-16","","","",""
"","2","rejects invalid form values and removes discarded drafts","product wizard draft persistence","2026-07-16","passed","2026-07-16","","","",""
"","66","delivers nothing to a client with no bound workspace — fail closed (CR5)","HermesLiveUpdates","2026-07-16","passed","2026-07-16","","","",""
"","1","creates the ebay adapter with a matching key","MarketplaceAdapterFactory","2026-07-16","passed","2026-07-16","","","",""
"","90","logs in and returns the current principal via /auth/me","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-16","passed","2026-07-16","","","",""
"","0","omits canonical external URLs for draft listings","presentListing","2026-07-16","passed","2026-07-16","","","",""
"","1","allows sellingPrice below costPrice as an intentional seller decision","Product invariants","2026-07-16","passed","2026-07-16","","","",""
"","9","uses recognizable OLX branding and readable status labels","MarketplaceCard","2026-07-16","passed","2026-07-16","","","",""
"","0","treats invalid OLX counter value decimal string as unavailable","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","returns a newer durable listing generation without inserting a stale operation","PublishAttemptRepository","2026-07-16","passed","2026-07-16","","","",""
"","1","generateTitle falls back to the product name on empty model output","HermesAI (IAIProvider)","2026-07-16","passed","2026-07-16","","","",""
"","1","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-16","passed","2026-07-16","","production","",""
"","2","stores a hash of state and consumes the context exactly once","RedisMarketplaceOAuthStateStore","2026-07-16","passed","2026-07-16","","","",""
"","104","retries transient token and finalization work without repeating publish","PublishListingHandler","2026-07-16","passed","2026-07-16","","","",""
"","1","maps OLX remote status removed to local status expired","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","68","does not deliver events for a different workspace (CR5)","HermesLiveUpdates","2026-07-16","passed","2026-07-16","","","",""
"","4","consumes state once, persists encrypted tokens, then marks OLX connected","MarketplaceOAuthService","2026-07-16","passed","2026-07-16","","","",""
"","1","treats invalid OLX counter value empty string as unavailable","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","16","rejects unsupported or signature-mismatched image data","product image upload HTTP contract","2026-07-16","passed","2026-07-16","","","",""
"","13","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-16","passed","2026-07-16","","","",""
"","1","updates cost price while preserving currency","Product price / description updates","2026-07-16","passed","2026-07-16","","","",""
"","1","releases the listing-level active guard after finalization","PublishAttemptRepository","2026-07-16","passed","2026-07-16","","","",""
"","2","does not retry permanent finalization failures","PublishListingHandler","2026-07-16","passed","2026-07-16","","","",""
"","39","does not render the external link for draft listings","ListingsTable external marketplace link","2026-07-16","passed","2026-07-16","","","",""
"","2","resolves current marketplace listing ids when a scheduled sync job has an empty payload","SyncMarketplaceHandler","2026-07-16","passed","2026-07-16","","","",""
"","2","requires a real connected marketplace and an explicit selection","ProductWizardForm required-step validation","2026-07-16","passed","2026-07-16","","","",""
"","0","returns a real configured secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-16","passed","2026-07-16","","development","",""
"","13","rejects draft listing creation for a disconnected marketplace","Presentation API","2026-07-16","passed","2026-07-16","","products","",""
"","5","exposes accessible From and To date controls","AnalyticsDateRangeControls","2026-07-16","passed","2026-07-16","","","",""
"","1","returns NOT_FOUND for an unknown event","ApproveHermesEventUseCase","2026-07-16","passed","2026-07-16","","","",""
"","1","maps OLX remote status blocked to local status error","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","accepts the legacy allowBelowCost flag on below-cost updates","Product price / description updates","2026-07-16","passed","2026-07-16","","","",""
"","5","rejects a connection with an invalid token (CR4)","HermesLiveUpdates","2026-07-16","passed","2026-07-16","","","",""
"","0","keeps actorId when present and null metadata becomes undefined","ActivityLogMapper","2026-07-16","passed","2026-07-16","","","",""
"","2","blocks live OLX create-listing POST unless explicitly enabled: https://api.olx.pl/v1/user/ads","FetchMarketplaceHttpClient","2026-07-16","passed","2026-07-16","","","",""
"","1","persists an explicit override and consumes the associated quota row","OlxPublicationQuotaRepository","2026-07-16","passed","2026-07-16","","","",""
"","1","forbids any transition out of sold","Product status transitions (forward-only)","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects an invalid verifiedAt date","OlxPublicationQuota","2026-07-16","passed","2026-07-16","","","",""
"","23","creates a product then lists it back for the workspace","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-16","passed","2026-07-16","","","",""
"","53","retries a transient checkpoint write without repeating provider publish","PublishListingHandler","2026-07-16","passed","2026-07-16","","","",""
"","1","blocks live OLX create-listing POST unless explicitly enabled: https://www.olx.pl/api/partner/adverts","FetchMarketplaceHttpClient","2026-07-16","passed","2026-07-16","","","",""
"","9","uses the volatile fallback when no Storage object is available","product wizard draft persistence","2026-07-16","passed","2026-07-16","","","",""
"","2","keeps below-cost pricing as a warning instead of a validation error","productFormModel below-cost pricing","2026-07-16","passed","2026-07-16","","","",""
"","6","makes non-zero sync errors prominent and actionable","MarketplaceCard","2026-07-16","passed","2026-07-16","","","",""
"","2","rejects an invalid cycleStartedAt date","OlxPublicationQuota","2026-07-16","passed","2026-07-16","","","",""
"","1","allows already imported adverts with partial remote data to be refreshed","MarketplaceImportService","2026-07-16","passed","2026-07-16","","","",""
"","1","generateTitle returns a cleaned single-line title and includes marketplace context","HermesAI (IAIProvider)","2026-07-16","passed","2026-07-16","","","",""
"","2","preserves existing engagement counters when OLX reports a metric as unavailable","SyncMarketplaceHandler","2026-07-16","passed","2026-07-16","","","",""
"","1","maps /products to the contextual title Products","canonical MarketDesk shell contract","2026-07-16","passed","2026-07-16","","","",""
"","2","works against its default stub transport with no injected client","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","3","atomically creates the first publishing checkpoint","PublishAttemptRepository","2026-07-16","passed","2026-07-16","","","",""
"","2","moves active styling when Notifications becomes the selected section","SettingsPage shell navigation","2026-07-16","passed","2026-07-16","","","",""
"","6","locks the operation and quota row before atomically consuming a free unit","OlxPublicationQuotaRepository","2026-07-16","passed","2026-07-16","","","",""
"","1","allows updating cost price above the current selling price as below-cost context","Product price / description updates","2026-07-16","passed","2026-07-16","","","",""
"","1","allows the explicit leave decision and clean navigation","product wizard navigation guard","2026-07-16","passed","2026-07-16","","","",""
"","2","treats invalid OLX counter value boolean as unavailable","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","1","coalesces delayed operations enqueued from the same listing generation","PublishListingHandler","2026-07-16","passed","2026-07-16","","","",""
"","3","populates every required AppDeps field","buildContainer (composition root)","2026-07-16","passed","2026-07-16","","","",""
"","2","creates a valid product with default draft status","Product invariants","2026-07-16","passed","2026-07-16","","","",""
"","8","returns app-authoritative OLX account status from the protected check endpoint","Presentation API","2026-07-16","passed","2026-07-16","","marketplace OAuth","",""
"","1","deletes a key","RedisCache","2026-07-16","passed","2026-07-16","","","",""
"","12","classifies missing configuration as a configuration error","OlxOAuthClient","2026-07-16","passed","2026-07-16","","","",""
"","2","uses a stacked layout on narrow screens and a row layout from sm up","AnalyticsDateRangeControls","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects a blank override reason ("" "")","OlxPublicationQuotaService","2026-07-16","passed","2026-07-16","","","",""
"","1","rejects invalid configured value -1","positiveInt","2026-07-16","passed","2026-07-16","","","",""
"","5","maps domain input to the OLX ad payload and returns the external id","OLXAdapter","2026-07-16","passed","2026-07-16","","","",""
"","9","returns a 404 error envelope for an unknown event","Presentation API","2026-07-16","passed","2026-07-16","","hermes","",""
"","4","clears existing account tokens when app credentials are rotated","MarketplaceOAuthService","2026-07-16","passed","2026-07-16","","","",""
"","1","returns null (treats as miss) on corrupt JSON","RedisCache","2026-07-16","passed","2026-07-16","","","",""
"","3","reconciles terminal remote lifecycle statuses and emits one transition event","SyncMarketplaceHandler","2026-07-16","passed","2026-07-16","","","",""
"","29","relist performs an actual republish (not a no-op) and finalizes live (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-16","passed","2026-07-16","","","",""
"","2","adds default headers and serializes JSON requests","FetchMarketplaceHttpClient","2026-07-16","passed","2026-07-16","","","",""
"","2","keeps suggestions pending under suggest_only","HermesDecisionEngine.run","2026-07-16","passed","2026-07-16","","","",""
"","1","fails when the workspace is missing","RunHermesUseCase","2026-07-16","passed","2026-07-16","","","",""
"","17","GET /marketplaces/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-16","passed","2026-07-16","","","",""
