"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","is immutable (frozen)","Money","2026-07-14","passed","2026-07-14","","","",""
"","16","returns the §18 paginated envelope on list","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","4","creates a product, persists it and emits an event (happy path)","CreateProductUseCase","2026-07-14","passed","2026-07-14","","","",""
"","1","returns NOT_FOUND when approving an event from another workspace (IDOR, S2)","ApproveHermesEventUseCase","2026-07-14","passed","2026-07-14","","","",""
"","110","rejects an unknown email with the same 401 envelope (S6 constant-time path)","Presentation API","2026-07-14","passed","2026-07-14","","auth","",""
"","2","creates the olx adapter with a matching key","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","8","throws when the secret is unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","production","",""
"","2","returns an empty price history for an unknown listing","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-14","passed","2026-07-14","","","",""
"","15","GET /workspaces/:idB returns the caller OWN workspace (A)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","2","adds and subtracts same-currency amounts","Money","2026-07-14","passed","2026-07-14","","","",""
"","2","throws a clear error when the Hermes request times out","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects updating selling price below cost by default","Product price / description updates","2026-07-14","passed","2026-07-14","","","",""
"","2","exposes a functioning WS event subscriber fed by the broker","buildContainer (composition root)","2026-07-14","passed","2026-07-14","","","",""
"","1","forbids any transition out of sold","Product status transitions (forward-only)","2026-07-14","passed","2026-07-14","","","",""
"","1","delegates publishing to the injected broker","EventPublisher (IEventPublisher)","2026-07-14","passed","2026-07-14","","","",""
"","64","does not deliver events for a different workspace (CR5)","HermesLiveUpdates","2026-07-14","passed","2026-07-14","","","",""
"","18","returns 401 when unauthenticated","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","1","returns NOT_FOUND for an unknown listing","PublishListingUseCase","2026-07-14","passed","2026-07-14","","","",""
"","1","returns a clearly-marked dev-only value when unset","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","development","",""
"","2","forces review when autoAdjustPricing is disabled, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-14","passed","2026-07-14","","","",""
"","1","requires a typed price change for price events","HermesEvent creation invariants","2026-07-14","passed","2026-07-14","","","",""
"","3","round-trips a Product aggregate with tags and images","PostgreSQL repositories (integration)","2026-07-14","passed","2026-07-14","","","",""
"","11","GET /listings/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","3","persists fetched stats onto listings and records the marketplace sync (C5)","SyncMarketplaceHandler","2026-07-14","passed","2026-07-14","","","",""
"","1","forces review when the change exceeds maxAutoPriceChangePct, even under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects non-finite amounts","Money","2026-07-14","passed","2026-07-14","","","",""
"","2","fails when the workspace is missing","RunHermesUseCase","2026-07-14","passed","2026-07-14","","","",""
"","21","publishes a listing and finalizes it live in the store (handler fix)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","1","cannot approve twice","HermesEvent approval rules","2026-07-14","passed","2026-07-14","","","",""
"","2","routes non-safe types to review","HermesDecisionEngine.determineAutonomy","2026-07-14","passed","2026-07-14","","balanced","",""
"","22","approves a pending Hermes event and applies the change (verify applied)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","8","supports dryRun on the publish endpoint without publishing","Presentation API","2026-07-14","passed","2026-07-14","","listings","",""
"","1","maps a null old_price to undefined and a null reason to undefined","PriceHistoryMapper","2026-07-14","passed","2026-07-14","","","",""
"","4","auto-applies safe types only","HermesDecisionEngine.determineAutonomy","2026-07-14","passed","2026-07-14","","balanced","",""
"","9","returns publish preview warnings without publishing invalid listings","Presentation API","2026-07-14","passed","2026-07-14","","listings","",""
"","3","sends through the injected transport, applying the default from address","EmailProvider","2026-07-14","passed","2026-07-14","","","",""
"","31","creates a product and returns 201 with the success envelope","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","0","does not treat wildcard config as a credentialed wildcard origin","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","1","returns null on a miss","RedisCache","2026-07-14","passed","2026-07-14","","","",""
"","2","accepts a below-cost update when explicitly allowed","Product price / description updates","2026-07-14","passed","2026-07-14","","","",""
"","0","does not fall back to a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","development","",""
"","1","allows exact configured origins","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","10","returns a 404 error envelope for an unknown event","Presentation API","2026-07-14","passed","2026-07-14","","hermes","",""
"","1","forbids reverse transitions (active -> draft)","Product status transitions (forward-only)","2026-07-14","passed","2026-07-14","","","",""
"","2","works without an event publisher","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","97","logs in and returns the current principal via /auth/me","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","10","GET /marketplaces/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","33","rejects duplicate listing creation for the same marketplace","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","3","warns and falls back to stub when only SMTP_URL is set (no silent delivery)","createEmailProvider factory (C3)","2026-07-14","passed","2026-07-14","","","",""
"","3","maps a connected marketplace","MarketplaceMapper","2026-07-14","passed","2026-07-14","","","",""
"","2","sends via the injected client and returns the message id","TelegramBot","2026-07-14","passed","2026-07-14","","","",""
"","1","keeps actorId when present and null metadata becomes undefined","ActivityLogMapper","2026-07-14","passed","2026-07-14","","","",""
"","1","detects expiry from a past expiresAt","Listing lifecycle","2026-07-14","passed","2026-07-14","","","",""
"","1","validates description length on update","Product price / description updates","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects approving an event that is not pending_review","ApproveHermesEventUseCase","2026-07-14","passed","2026-07-14","","","",""
"","11","suggestPrice falls back to current price / low confidence on unparseable output","HermesAI (IAIProvider)","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects a negative selling price","Product invariants","2026-07-14","passed","2026-07-14","","","",""
"","2","runs the injected engine and emits a completion event","HermesRunHandler","2026-07-14","passed","2026-07-14","","","",""
"","0","cannot dismiss an applied event","HermesEvent approval rules","2026-07-14","passed","2026-07-14","","","",""
"","1","fails when the workspace does not exist","CreateProductUseCase","2026-07-14","passed","2026-07-14","","","",""
"","76","logs in with valid credentials and returns a token","Presentation API","2026-07-14","passed","2026-07-14","","auth","",""
"","2","persists Hermes events and queries pending review","PostgreSQL repositories (integration)","2026-07-14","passed","2026-07-14","","","",""
"","1","multiplies by a scalar","Money","2026-07-14","passed","2026-07-14","","","",""
"","2","fails validation when the description is too short","CreateProductUseCase","2026-07-14","passed","2026-07-14","","","",""
"","25","accepts an authed connection and binds its workspace from the token (CR4)","HermesLiveUpdates","2026-07-14","passed","2026-07-14","","","",""
"","18","propagates a Hermes-run failure through the job handler (C2)","buildContainer (composition root)","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects a duplicate SKU with a conflict","CreateProductUseCase","2026-07-14","passed","2026-07-14","","","",""
"","4","applies a pending price change: updates product, records history and marks applied","ApproveHermesEventUseCase","2026-07-14","passed","2026-07-14","","","",""
"","2","normalizes non-2xx responses into HttpError","FetchMarketplaceHttpClient","2026-07-14","passed","2026-07-14","","","",""
"","1","normalizes 401 to MarketplaceAuthenticationError","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","0","denies origins outside the allowlist","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","2","throws when a successful Hermes response is not JSON","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","21","relist rejects a sold product (invariant enforced) (C6)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","13","DELETE /products/:idB -> 404 (no delete)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","2","maps a price event with typed proposed change","EventMapper","2026-07-14","passed","2026-07-14","","","",""
"","28","PATCH /products/:idB -> 404 (no mutation)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","1","canPublish is true while not sold","Product status transitions (forward-only)","2026-07-14","passed","2026-07-14","","","",""
"","113","provisions a connected OLX marketplace for a new workspace on register","Presentation API","2026-07-14","passed","2026-07-14","","auth","",""
"","9","rejects missing CORS_ORIGIN in production","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects wildcard-only CORS_ORIGIN in production","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","1","allows same-origin/server-to-server requests with no Origin header","createCorsOptions","2026-07-14","passed","2026-07-14","","","",""
"","1","resolves void even though the broker returns an id","EventPublisher (IEventPublisher)","2026-07-14","passed","2026-07-14","","","",""
"","3","round-trips a typed value with the configured key prefix","RedisCache","2026-07-14","passed","2026-07-14","","","",""
"","15","maps a live listing with all fields","ListingMapper","2026-07-14","passed","2026-07-14","","","",""
"","8","returns 422 when approving a non-pending event","Presentation API","2026-07-14","passed","2026-07-14","","hermes","",""
"","5","maps a synced OLX ad to the domain SyncedListing shape","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","1","keeps suggestions pending under suggest_only","HermesDecisionEngine.run","2026-07-14","passed","2026-07-14","","","",""
"","2","generateTitle returns a cleaned single-line title and includes marketplace context","HermesAI (IAIProvider)","2026-07-14","passed","2026-07-14","","","",""
"","1","throws when the secret is an empty string","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","production","",""
"","7","throws MarketplaceNotImplementedError for unregistered keys","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","16","GET /hermes/events/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","0","is true for critical competitor price detections","HermesEvent requiresHumanReview","2026-07-14","passed","2026-07-14","","","",""
"","20","runs Hermes for the workspace (endpoint returns 202)","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","5","throws a redacted high-level error when Hermes returns an error response","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","5","builds an Express app from the resolved deps without throwing","buildContainer (composition root)","2026-07-14","passed","2026-07-14","","","",""
"","10","wires the optional ports (price history + id generator)","buildContainer (composition root)","2026-07-14","passed","2026-07-14","","","",""
"","2","round-trips a Marketplace and Listing, and finds expiring listings","PostgreSQL repositories (integration)","2026-07-14","passed","2026-07-14","","","",""
"","2","creates the allegro adapter with a matching key","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","2","creates the ebay adapter with a matching key","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","1","creates the vinted adapter with a matching key","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","5","maps columns, Money and child collections","ProductMapper","2026-07-14","passed","2026-07-14","","","",""
"","1","rejects a description longer than 2000 chars","Product invariants","2026-07-14","passed","2026-07-14","","","",""
"","17","creates a draft OLX listing for a product","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","2","rejects publishing when the marketplace is not connected","PublishListingUseCase","2026-07-14","passed","2026-07-14","","","",""
"","4","maps domain input to the OLX ad payload and returns the external id","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","1","deletes a key","RedisCache","2026-07-14","passed","2026-07-14","","","",""
"","1","generateTitle falls back to the product name on empty model output","HermesAI (IAIProvider)","2026-07-14","passed","2026-07-14","","","",""
"","1","maps a disconnected marketplace with null lastSync","MarketplaceMapper","2026-07-14","passed","2026-07-14","","","",""
"","81","GET /products/:idB -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","2","maps workspace columns and defaults guardrails","WorkspaceMapper","2026-07-14","passed","2026-07-14","","","",""
"","4","adds default headers and serializes JSON requests","FetchMarketplaceHttpClient","2026-07-14","passed","2026-07-14","","","",""
"","1","returns null (treats as miss) on corrupt JSON","RedisCache","2026-07-14","passed","2026-07-14","","","",""
"","2","creates and reads back a user (workspace-less)","AuthUserRepository / PriceHistoryRepository (integration)","2026-07-14","passed","2026-07-14","","","",""
"","2","on retry with an already-published listing, finalizes WITHOUT calling adapter.publish again (CR2/CR3)","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","4","throws (never claims delivered) on a non-2xx SendGrid response","SendGridHttpTransport (C3 real transport)","2026-07-14","passed","2026-07-14","","","",""
"","24","creates a product then lists it back for the workspace","E2E product/listing/Hermes flow (in-memory, no DB)","2026-07-14","passed","2026-07-14","","","",""
"","3","exposes lifecycle handles and a resolving shutdown()","buildContainer (composition root)","2026-07-14","passed","2026-07-14","","","",""
"","4","normalizes 404 to MarketplaceNotFoundError","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","16","POST /hermes/events/:idB/approve -> 404 (event untouched)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","2","throws (does NOT report success) when finalization fails after a successful publish (CR3)","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","4","XADDs the event to the per-aggregate stream with flattened fields","RedisEventBroker","2026-07-14","passed","2026-07-14","","","",""
"","10","posts OpenAI-compatible chat completions to Hermes API Server","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","109","cleans up provisioned workspace and marketplace if user creation fails","Presentation API","2026-07-14","passed","2026-07-14","","auth","",""
"","1","dismisses a pending event","HermesEvent approval rules","2026-07-14","passed","2026-07-14","","","",""
"","1","returns a real, non-placeholder secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","production","",""
"","1","enqueues a publish job and logs intent when connected","PublishListingUseCase","2026-07-14","passed","2026-07-14","","","",""
"","2","publishes normally when the probe reports the listing is not yet published (CR3)","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","1","reports stubbed=false when a real (non-stub) transport is used","EmailProvider","2026-07-14","passed","2026-07-14","","","",""
"","3","auto-applies a safe info suggestion under full_auto and persists events","HermesDecisionEngine.run","2026-07-14","passed","2026-07-14","","","",""
"","2","finalizes the listing via the injected finalizer and defers the event to it","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","2","analyzeListing clamps the score and returns string suggestions","HermesAI (IAIProvider)","2026-07-14","passed","2026-07-14","","","",""
"","1","expires a live listing and relists it","Listing lifecycle","2026-07-14","passed","2026-07-14","","","",""
"","9","approves a pending event (happy path)","Presentation API","2026-07-14","passed","2026-07-14","","hermes","",""
"","11","rejects invalid credentials with a 401 error envelope","Presentation API","2026-07-14","passed","2026-07-14","","auth","",""
"","1","allows a null change for informational photo suggestions","HermesEvent creation invariants","2026-07-14","passed","2026-07-14","","","",""
"","1","stubs quietly when no email credentials are configured","createEmailProvider factory (C3)","2026-07-14","passed","2026-07-14","","","",""
"","5","runs the engine and persists generated events","RunHermesUseCase","2026-07-14","passed","2026-07-14","","","",""
"","1","computes fractional change (a 20% drop)","Money","2026-07-14","passed","2026-07-14","","","",""
"","1","refuses cross-currency arithmetic","Money","2026-07-14","passed","2026-07-14","","","",""
"","5","retries retryable rate-limit failures then succeeds (idempotent updateListing)","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","8","returns a 404 envelope for unknown /api routes","Presentation API","2026-07-14","passed","2026-07-14","","unmatched routes","",""
"","2","compares amounts and reports equality","Money","2026-07-14","passed","2026-07-14","","","",""
"","6","suggestPrice returns the typed PriceSuggestion shape and passes a JSON schema","HermesAI (IAIProvider)","2026-07-14","passed","2026-07-14","","","",""
"","1","still routes critical competitor price detections to review","HermesDecisionEngine.determineAutonomy","2026-07-14","passed","2026-07-14","","full_auto","",""
"","1","rejects invalid currency codes","Money","2026-07-14","passed","2026-07-14","","","",""
"","1","coerces string timestamps to Date","AuthUserMapper","2026-07-14","passed","2026-07-14","","","",""
"","9","rejects a message without a recipient","EmailProvider","2026-07-14","passed","2026-07-14","","","",""
"","2","throws when no chatId is provided or configured","TelegramBot","2026-07-14","passed","2026-07-14","","","",""
"","1","returns [] for sync with no ids without calling the transport","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","2","throws when a successful Hermes response has no assistant content","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","8","returns publish preview without publishing or enqueueing","Presentation API","2026-07-14","passed","2026-07-14","","listings","",""
"","1","rejects sellingPrice below costPrice by default","Product invariants","2026-07-14","passed","2026-07-14","","","",""
"","2","auto-applies a within-guardrail price change under full_auto","HermesDecisionEngine guardrails (C1 / AMENDMENT FIX #5)","2026-07-14","passed","2026-07-14","","","",""
"","1","approves a pending event and transitions to applied","HermesEvent approval rules","2026-07-14","passed","2026-07-14","","","",""
"","23","formats and stringifies","Money","2026-07-14","passed","2026-07-14","","","",""
"","2","parses numeric decimal prices as well as strings","ProductMapper","2026-07-14","passed","2026-07-14","","","",""
"","1","allows draft -> active -> attention -> sold","Product status transitions (forward-only)","2026-07-14","passed","2026-07-14","","","",""
"","1","returns an empty string when XADD yields null","RedisEventBroker","2026-07-14","passed","2026-07-14","","","",""
"","1","maps an informational event with null proposed change and null product","EventMapper","2026-07-14","passed","2026-07-14","","","",""
"","72","delivers nothing to a client with no bound workspace — fail closed (CR5)","HermesLiveUpdates","2026-07-14","passed","2026-07-14","","","",""
"","0","returns a real configured secret unchanged","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","development","",""
"","11","GET /products/:idB/listings -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","10","rejects draft listing creation for a disconnected marketplace","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","5","resolves the adapter by key and returns its sync results","SyncMarketplaceHandler","2026-07-14","passed","2026-07-14","","","",""
"","1","is false for small price drops","HermesEvent requiresHumanReview","2026-07-14","passed","2026-07-14","","","",""
"","1","throws when the secret is still a your_-prefixed placeholder","resolveJwtSecret (S1 fail-closed JWT secret)","2026-07-14","passed","2026-07-14","","production","",""
"","1","exposes generated events as presented views via the application service","RunHermesUseCase","2026-07-14","passed","2026-07-14","","","",""
"","10","PATCH /workspaces/:idB operates on the caller OWN workspace, not B","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","5","maps an entry, converting null actorId to undefined","ActivityLogMapper","2026-07-14","passed","2026-07-14","","","",""
"","21","rejects an unauthenticated connection (CR4)","HermesLiveUpdates","2026-07-14","passed","2026-07-14","","","",""
"","1","works against its default stub transport with no injected client","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
"","4","sends a Hermes session key only when request scope is provided","HermesCompletionClient","2026-07-14","passed","2026-07-14","","","",""
"","10","POST /listings/:idB/publish -> 404 (no cross-tenant publish)","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","2","rejects a description shorter than 20 chars","Product invariants","2026-07-14","passed","2026-07-14","","","",""
"","3","records activity log entries (append-only)","PostgreSQL repositories (integration)","2026-07-14","passed","2026-07-14","","","",""
"","3","maps snake_case columns to the AuthUserRecord shape","AuthUserMapper","2026-07-14","passed","2026-07-14","","","",""
"","2","maps nullable columns to null","ListingMapper","2026-07-14","passed","2026-07-14","","","",""
"","1","refuses to publish a sold product","Listing publish rules","2026-07-14","passed","2026-07-14","","","",""
"","10","PATCH /listings/:idB (price) -> 404","IDOR: workspace A cannot reach workspace B resources (S2)","2026-07-14","passed","2026-07-14","","","",""
"","16","returns a VALIDATION_ERROR envelope with field details on invalid create","Presentation API","2026-07-14","passed","2026-07-14","","products","",""
"","1","maps columns, coerces DECIMAL strings to numbers and ISO-serializes the date","PriceHistoryMapper","2026-07-14","passed","2026-07-14","","","",""
"","2","publishes via the adapter and emits a listing.published event","PublishListingHandler","2026-07-14","passed","2026-07-14","","","",""
"","1","is true for price drops greater than 20%","HermesEvent requiresHumanReview","2026-07-14","passed","2026-07-14","","","",""
"","1","returns the eBay stub adapter whose operations reject as not implemented","MarketplaceAdapterFactory","2026-07-14","passed","2026-07-14","","","",""
"","1","gives up after exhausting retries and throws the rate-limit error (updateListing)","OLXAdapter","2026-07-14","passed","2026-07-14","","","",""
